"","time","lat","lon","ugrd10m","vgrd10m","dir","speed"
"533",2015-02-12,40,1,-1.77,-3.26,208.499517030174,3.7095147930693
"534",2015-02-12,40,1.5,-1.93,-0.31,260.874991352064,1.95473783408415
"535",2015-02-12,40,2,-2.35,1.56,303.577391605328,2.82065595207923
"536",2015-02-12,40,2.5,-3.4099998,1.87,298.739796708456,3.88908712116353
"537",2015-02-12,40,3,-3.07,1.8199999,300.66089705174,3.56893536450298
"538",2015-02-12,40,3.5,-3.12,1.5799999,296.858120200525,3.4972560220836
"539",2015-02-12,40,4,-2.1599998,0.9,292.619866831531,2.33999981538462
"540",2015-02-12,40,4.5,-3.1499999,1.52,295.759154176824,3.49755619969144
"541",2015-02-12,40,5,-3.1899998,1.41,293.84573050623,3.48772113621488
"181",2015-02-12,39.5,-10,-1.02,-0.69,235.922804719869,1.23146254510643
"182",2015-02-12,39.5,-9.5,-3.1799998,1.99,302.037764468774,3.75133292684081
"183",2015-02-12,39.5,-9,-2.2,0.47,282.059180689462,2.24964441634673
"184",2015-02-12,39.5,-8.5,-2.81,-0.9,252.240532822138,2.95061010640173
"185",2015-02-12,39.5,-8,-3.09,-1.51,243.956482476518,3.43921502671758
"186",2015-02-12,39.5,-7.5,-1.6999999,-1.0799999,237.572445879964,2.01405050681457
"187",2015-02-12,39.5,-7,-1.12,-0.71,237.62822191739,1.32608446186508
"188",2015-02-12,39.5,-6.5,-1.4599999,-0.74,243.121858665381,1.6368261080518
"189",2015-02-12,39.5,-6,-1.65,-1.0699999,237.037204764851,1.96657056471412
"190",2015-02-12,39.5,-5.5,-0.94,-1.0699999,221.299459599889,1.42425411566897
"191",2015-02-12,39.5,-5,-0.81,-1.26,212.735226272108,1.49789852793839
"192",2015-02-12,39.5,-4.5,-0.71999997,-1.09,213.446773709812,1.30633072259669
"193",2015-02-12,39.5,-4,-0.11,0.12,317.489552921999,0.162788205960997
"194",2015-02-12,39.5,-3.5,-2.81,2.19,307.931404882997,3.56261140176697
"195",2015-02-12,39.5,-3,-5.81,3.36,300.041363926279,6.7116093450081
"196",2015-02-12,39.5,-2.5,-6.37,3.75,300.48519502484,7.39184685988556
"197",2015-02-12,39.5,-2,-4.5099998,1.81,291.867091397564,4.85965000756228
"198",2015-02-12,39.5,-1.5,-2.1699998,-0.17999999,265.258210072674,2.17745243998578
"199",2015-02-12,39.5,-1,-0.94,-0.53,240.584401166904,1.07912001186152
"200",2015-02-12,39.5,-0.5,-0.62,-1.9,198.072322148959,1.9985995096567
"520",2015-02-12,39.5,0,-3.3,-4.45,216.559634724493,5.54008122684135
"521",2015-02-12,39.5,0.5,-2.9299998,-4.2599998,214.519937056211,5.17034787262908
"522",2015-02-12,39.5,1,-2.18,-1.9,228.925907703684,2.89178145785604
"523",2015-02-12,39.5,1.5,-2.77,0.85999995,287.247964164657,2.90043098762925
"524",2015-02-12,39.5,2,-3.8,1.18,287.250943884785,3.97899484794841
"525",2015-02-12,39.5,2.5,-3.04,-0.39999998,262.504142730801,3.0662028608688
"526",2015-02-12,39.5,3,-1.8399999,-0.71999997,248.629377484097,1.9758541415803
"527",2015-02-12,39.5,3.5,-3.99,0.59,278.411355674739,4.03338567459151
"528",2015-02-12,39.5,4,-4.3199997,1.2099999,285.647165620219,4.48625647572674
"529",2015-02-12,39.5,4.5,-4.17,1.42,288.805124587975,4.40514471952965
"530",2015-02-12,39.5,5,-3.9299998,1.2099999,287.112972651725,4.11205522652603
"161",2015-02-12,39,-10,0.13,-2.01,176.299456944822,2.01419959289044
"162",2015-02-12,39,-9.5,-1.7199999,-0.55,252.267415125581,1.80579612802775
"163",2015-02-12,39,-9,-1.5999999,-0.96999997,238.773660730236,1.8710691119785
"164",2015-02-12,39,-8.5,-2.3799999,-0.91999996,248.865760147793,2.5516268242829
"165",2015-02-12,39,-8,-3.21,-0.19999999,266.434778250204,3.21622449403023
"166",2015-02-12,39,-7.5,-2.5,-1.13,245.677031602835,2.74351963725431
"167",2015-02-12,39,-7,-1.23,-2.27,208.451059145029,2.58182106273847
"168",2015-02-12,39,-6.5,-1.49,-1.73,220.73738887721,2.28319950946035
"169",2015-02-12,39,-6,-1.37,-1.36,225.209873711568,1.93041446326948
"170",2015-02-12,39,-5.5,-1.4699999,-0.62,247.131503579704,1.59539954431484
"171",2015-02-12,39,-5,-1.06,0.52,296.131000544939,1.18067777145164
"172",2015-02-12,39,-4.5,-0.94,1.3299999,324.748592211222,1.62864966582749
"173",2015-02-12,39,-4,0.64,1.1999999,28.072488918406,1.35999991176471
"174",2015-02-12,39,-3.5,0.96999997,1.04,43.0054298148875,1.42214624487076
"175",2015-02-12,39,-3,-2.35,1.9499999,309.68545288614,3.05368623306325
"176",2015-02-12,39,-2.5,-4.15,2.55,301.568971129318,4.87083155118302
"177",2015-02-12,39,-2,-3.23,1.66,297.200076917129,3.6315974446516
"178",2015-02-12,39,-1.5,-3.06,0.58,280.732664556656,3.11448230047949
"179",2015-02-12,39,-1,-2.24,-0.61,254.766526849185,2.3215727427759
"180",2015-02-12,39,-0.5,-0.45999998,-1.81,194.259472053518,1.86753848195961
"509",2015-02-12,39,0,-2.45,-3.6799998,213.654124312477,4.42096126741685
"510",2015-02-12,39,0.5,-3.3999999,-2.9199998,229.343241058446,4.48178515236954
"511",2015-02-12,39,1,-4.16,-1.53,249.807060219855,4.43243725279896
"512",2015-02-12,39,1.5,-4.35,-0.62,261.888338514056,4.39396176587826
"513",2015-02-12,39,2,-6.0099998,-0.77,262.699050147386,6.05912515104285
"514",2015-02-12,39,2.5,-5.75,-0.84999996,261.591088657455,5.81248655327477
"515",2015-02-12,39,3,-5.24,-0.16,268.251053955446,5.24244217898491
"516",2015-02-12,39,3.5,-5.21,0.77,278.407040055497,5.26659282648659
"517",2015-02-12,39,4,-5.21,1.05,281.394501828861,5.31475305164784
"518",2015-02-12,39,4.5,-5.06,1.03,281.505777520484,5.16376800408384
"519",2015-02-12,39,5,-4.73,0.78,279.364078512276,4.79388151710073
"141",2015-02-12,38.5,-10,0.26999998,-2.36,173.47335171768,2.37539470177063
"142",2015-02-12,38.5,-9.5,0.13,-2.73,177.273689006094,2.73309348541172
"143",2015-02-12,38.5,-9,-0.13,-1.81,184.108112177136,1.8146625030567
"144",2015-02-12,38.5,-8.5,-0.14999999,-0.90999997,189.360190492061,0.92227975278654
"145",2015-02-12,38.5,-8,-0.78999996,0.58,306.285268509066,0.98005098683691
"146",2015-02-12,38.5,-7.5,-0.78,0.66999996,310.661731517823,1.02825091607059
"147",2015-02-12,38.5,-7,0.53,0.14999999,74.1974870469466,0.550817571433592
"148",2015-02-12,38.5,-6.5,1.02,0.58,60.3762512488262,1.17337121150981
"149",2015-02-12,38.5,-6,0.44,1.29,18.8337529126588,1.36297468795279
"150",2015-02-12,38.5,-5.5,-0.28,2.08,352.333195738186,2.09876153957519
"151",2015-02-12,38.5,-5,-1.01,1.9399999,332.497676960388,2.18716702882976
"152",2015-02-12,38.5,-4.5,-1.17,0.62,297.919766428109,1.32412235084225
"153",2015-02-12,38.5,-4,-0.34,-0.34,225,0.480832611206852
"154",2015-02-12,38.5,-3.5,0.39,-0.35999998,132.709388370897,0.530754166823022
"155",2015-02-12,38.5,-3,-0.97999996,0.41,292.702842955867,1.06230876942629
"156",2015-02-12,38.5,-2.5,-2.18,0.78,289.687116198126,2.31534014779686
"157",2015-02-12,38.5,-2,-1.56,0.58,290.394876082048,1.66433169770932
"158",2015-02-12,38.5,-1.5,-1.41,-1.1899999,229.836585818894,1.84504736036775
"159",2015-02-12,38.5,-1,-0.96,-2.26,203.01475441879,2.45544293356616
"160",2015-02-12,38.5,-0.5,-1.53,-2.54,211.063170740312,2.96521500063655
"498",2015-02-12,38.5,0,-3.07,-5.2,210.55694868833,6.0386173914233
"499",2015-02-12,38.5,0.5,-3.4199998,-3.59,223.610786668458,4.95827577208046
"500",2015-02-12,38.5,1,-4.36,-1.73,248.357367010058,4.69068225314826
"501",2015-02-12,38.5,1.5,-4.97,-1.1,257.520027377691,5.09027504168488
"502",2015-02-12,38.5,2,-5.4,-0.61,263.555020316541,5.43434448668834
"503",2015-02-12,38.5,2.5,-5.6,-0.26,267.341747765292,5.60603246512183
"504",2015-02-12,38.5,3,-5.69,0.17999999,271.811915908555,5.69284638791528
"505",2015-02-12,38.5,3.5,-5.7799997,0.61,276.024486035028,5.81209915022104
"506",2015-02-12,38.5,4,-5.89,0.91999996,278.877691307482,5.96141761046817
"507",2015-02-12,38.5,4.5,-5.79,0.95,279.317838901054,5.86741851242947
"508",2015-02-12,38.5,5,-5.37,0.78999996,278.368957371944,5.42779881137833
"121",2015-02-12,38,-10,-0.19,-1.91,185.680890817966,1.91942699783034
"122",2015-02-12,38,-9.5,0.72999996,-2.26,162.099085174307,2.37497367176986
"123",2015-02-12,38,-9,1.3,-2.08,147.994616791916,2.45283509433472
"124",2015-02-12,38,-8.5,1.09,-0.58,118.017893546455,1.2347064428438
"125",2015-02-12,38,-8,0.78,1.0799999,35.8376554723485,1.33221611760255
"126",2015-02-12,38,-7.5,0.049999997,1.88,1.52346470028701,1.88066477600342
"127",2015-02-12,38,-7,0.31,0.78,21.6746491190241,0.839344982709732
"128",2015-02-12,38,-6.5,0.66999996,0.34,63.0939051636865,0.751332114580497
"129",2015-02-12,38,-6,-0.39,0.71,331.220193695603,0.810061726043145
"130",2015-02-12,38,-5.5,-1,0.71,305.374751843876,1.22641754716736
"131",2015-02-12,38,-5,-0.68,0.61,311.893972904384,0.913509715328742
"132",2015-02-12,38,-4.5,-0.48,-0.45,226.847610265995,0.657951365983839
"133",2015-02-12,38,-4,-0.34,-0.71999997,205.277723157346,0.796241142368316
"134",2015-02-12,38,-3.5,0.12,0.089999996,53.130103576466,0.1499999976
"135",2015-02-12,38,-3,-0.89,1.03,319.170436524842,1.36124942607885
"136",2015-02-12,38,-2.5,-1.68,0.78999996,295.184695986478,1.85647513767354
"137",2015-02-12,38,-2,-1.35,-0.26,259.09873234697,1.37480907765406
"138",2015-02-12,38,-1.5,0.47,-1.15,157.770378908762,1.24233650835834
"139",2015-02-12,38,-1,0.35999998,-2.06,170.087249093061,2.09121973632615
"140",2015-02-12,38,-0.5,-5.15,-4.7999997,227.014600573938,7.04006371562077
"487",2015-02-12,38,0,-5.65,-4.5,231.464074319377,7.22305337097823
"488",2015-02-12,38,0.5,-4.67,-2.52,241.648054655196,5.30653370855213
"489",2015-02-12,38,1,-4.7999997,-1.4,253.739794329119,4.999999712
"490",2015-02-12,38,1.5,-5.06,-0.75,261.568927284248,5.115281028448
"491",2015-02-12,38,2,-5.21,-0.39999998,265.609704636023,5.22533252377301
"492",2015-02-12,38,2.5,-5.21,-0.19999999,267.801625431711,5.21383735803103
"493",2015-02-12,38,3,-5.16,-0.01,269.888961806622,5.16000968991338
"494",2015-02-12,38,3.5,-5.13,0.29999998,273.346818419126,5.13876444177003
"495",2015-02-12,38,4,-5.12,0.69,277.675259019493,5.1662849321345
"496",2015-02-12,38,4.5,-5.16,0.94,280.324388002631,5.24492135308052
"497",2015-02-12,38,5,-5.18,1.09,281.883083435684,5.29343933563047
"101",2015-02-12,37.5,-10,-0.82,-1.8,204.491901028232,1.97797876631677
"102",2015-02-12,37.5,-9.5,-0.59,-2.11,195.622100262711,2.19093587309168
"103",2015-02-12,37.5,-9,-0.64,-2.02,197.579851426655,2.11896201004171
"104",2015-02-12,37.5,-8.5,0.19,-0.81,166.798912824294,0.83198557679806
"105",2015-02-12,37.5,-8,0.11,-0.38,163.855661219716,0.39560080889705
"106",2015-02-12,37.5,-7.5,-0.82,-0.099999994,263.04704294492,0.826075056396209
"107",2015-02-12,37.5,-7,-0.78,-0.089999996,263.418055634786,0.785175139239648
"108",2015-02-12,37.5,-6.5,0.31,-0.37,140.042451069171,0.482700735445887
"109",2015-02-12,37.5,-6,-0.78999996,-0.26999998,251.131000955956,0.834865214271143
"110",2015-02-12,37.5,-5.5,-2.34,0.7,286.654306376923,2.44245777855012
"111",2015-02-12,37.5,-5,-1.77,1.68,313.505666408733,2.44034833579143
"112",2015-02-12,37.5,-4.5,-0.41,1.5899999,345.540603978408,1.64201086537209
"113",2015-02-12,37.5,-4,-0.34,1.14,343.393019421383,1.18962178863704
"114",2015-02-12,37.5,-3.5,-0.53,0.66999996,321.654423381618,0.854283293995617
"115",2015-02-12,37.5,-3,-1.63,-0.089999996,266.83963851413,1.63248277151093
"116",2015-02-12,37.5,-2.5,-2.24,-0.48999998,257.660913209882,2.29296750530835
"117",2015-02-12,37.5,-2,-0.77,-1.48,207.486619624288,1.66832251078741
"118",2015-02-12,37.5,-1.5,-0.34,-3.59,185.410204109758,3.60606433664182
"119",2015-02-12,37.5,-1,-3.51,-5.68,211.714313328438,6.67701280513973
"120",2015-02-12,37.5,-0.5,-5.42,-4.2799997,231.702984379059,6.90614200780726
"476",2015-02-12,37.5,0,-5.24,-3,240.208039190635,6.03801291817101
"477",2015-02-12,37.5,0.5,-5.3399997,-1.91,250.31899153836,5.67130468199338
"478",2015-02-12,37.5,1,-5.37,-0.83,261.213753946927,5.43376480904354
"479",2015-02-12,37.5,1.5,-5.24,-0.13,268.578831347198,5.2416123473603
"480",2015-02-12,37.5,2,-5.02,0.14,271.597476197246,5.02195181179589
"481",2015-02-12,37.5,2.5,-4.9,0.08,270.935358195757,4.90065301771101
"482",2015-02-12,37.5,3,-4.77,-0.17,267.958875948367,4.77302838876954
"483",2015-02-12,37.5,3.5,-4.44,-0.07,269.096762991877,4.44055176751719
"484",2015-02-12,37.5,4,-3.79,0.32,274.826191643511,3.80348524382572
"485",2015-02-12,37.5,4.5,-3.46,0.45,277.410168958363,3.48914029525899
"486",2015-02-12,37.5,5,-3.59,0.34,275.410204109758,3.60606433664182
"81",2015-02-12,37,-10,-1.01,-0.93,227.361374658176,1.3729530217746
"82",2015-02-12,37,-9.5,-0.56,-2.5,192.625836878907,2.56195238050983
"83",2015-02-12,37,-9,-1,-2.98,198.550231925928,3.14331035693264
"84",2015-02-12,37,-8.5,-1.05,-2.71,201.179051694793,2.90630349413133
"85",2015-02-12,37,-8,-0.98999995,-2.1399999,204.826054968999,2.35790149773056
"86",2015-02-12,37,-7.5,-1.91,-0.35,259.61597931238,1.94180328560851
"87",2015-02-12,37,-7,-3,3.04,315.379436701419,4.27101861386719
"88",2015-02-12,37,-6.5,-1.8299999,1.63,311.69178802116,2.45067330217636
"89",2015-02-12,37,-6,-0.42999998,-0.06,262.056527824662,0.43416584711375
"90",2015-02-12,37,-5.5,-1.15,0.83,305.819458042374,1.41823834386185
"91",2015-02-12,37,-5,-0.74,1.53,334.188797155993,1.69955876626847
"92",2015-02-12,37,-4.5,-0.65999997,0.25,290.746081138398,0.705761971488972
"93",2015-02-12,37,-4,-0.07,-0.17,202.38013505196,0.183847763108502
"94",2015-02-12,37,-3.5,-0.83,1.2099999,325.551807297391,1.46731038229817
"95",2015-02-12,37,-3,-0.52,1.18,336.217969576779,1.28949602558519
"96",2015-02-12,37,-2.5,-1.36,-1.89,215.737911852784,2.32845442300252
"97",2015-02-12,37,-2,-1.0699999,-3.76,195.884998400296,3.90928379450763
"98",2015-02-12,37,-1.5,-3.3,-7.3399997,204.208268875707,8.04770747455448
"99",2015-02-12,37,-1,-4.8199997,-4.93,224.353611718781,6.89472966170539
"100",2015-02-12,37,-0.5,-5.4,-3.4199998,237.652558015117,6.39190101863288
"465",2015-02-12,37,0,-6.5699997,-2.57,248.635953493581,7.0547711556081
"466",2015-02-12,37,0.5,-6.99,-1.77,255.790308688006,7.21061717192086
"467",2015-02-12,37,1,-6.83,-0.82,263.153918707948,6.87904789923722
"468",2015-02-12,37,1.5,-6.43,-0.049999997,269.554474173532,6.43019439828222
"469",2015-02-12,37,2,-5.97,0.07,270.671779025212,5.9704103711554
"470",2015-02-12,37,2.5,-4.9,0.28,273.270487923184,4.90799348002827
"471",2015-02-12,37,3,-3.49,1.61,294.764728833618,3.84346198107904
"472",2015-02-12,37,3.5,-2.36,3.01,321.901667732064,3.82487908305609
"473",2015-02-12,37,4,-1.38,3.59,338.973184471843,3.84610192272644
"474",2015-02-12,37,4.5,-0.19999999,4.2,357.273689142204,4.20475920785008
"475",2015-02-12,37,5,0.76,2.73,15.556579323188,2.83381368477181
"61",2015-02-12,36.5,-10,0.74,0.90999997,39.1175553345004,1.17290235970434
"62",2015-02-12,36.5,-9.5,1.43,-1.13,128.316135891966,1.82258058806737
"63",2015-02-12,36.5,-9,1.54,-2.85,151.61539096821,3.23945983151512
"64",2015-02-12,36.5,-8.5,1.03,-2.6299999,158.612950449079,2.82449986263055
"65",2015-02-12,36.5,-8,0.96,-1.68,150.255118703058,1.93494185959165
"66",2015-02-12,36.5,-7.5,0.78,-0.29999998,111.037509745619,0.835703289451466
"67",2015-02-12,36.5,-7,-1.7099999,2.53,325.94566059288,3.0536862409226
"68",2015-02-12,36.5,-6.5,-4.29,2.56,300.826073839111,4.99576820919466
"69",2015-02-12,36.5,-6,-1.5699999,0.14,275.095700242417,1.57622957909056
"70",2015-02-12,36.5,-5.5,-1.31,-0.12,264.766138352784,1.3154847015454
"71",2015-02-12,36.5,-5,-0.14999999,-1.8399999,184.660545425421,1.84610390525561
"72",2015-02-12,36.5,-4.5,1.53,-5.79,165.198001916566,5.98873943330314
"73",2015-02-12,36.5,-4,0.95,-5.85,170.776077717895,5.92663479556485
"74",2015-02-12,36.5,-3.5,-2.26,-1.75,232.248081657223,2.85833867832348
"75",2015-02-12,36.5,-3,-5.22,-2.1699998,247.426915342659,5.65307873039108
"76",2015-02-12,36.5,-2.5,-7.25,-4.7799997,236.602723807948,8.68394479093459
"77",2015-02-12,36.5,-2,-6.3599997,-7.5699997,220.035583780731,9.88708711613285
"78",2015-02-12,36.5,-1.5,-4.65,-6.6499996,214.963099164537,8.1144928787941
"79",2015-02-12,36.5,-1,-5.3399997,-4.63,229.073362899671,7.06770802990617
"80",2015-02-12,36.5,-0.5,-6.5299997,-3.6699998,240.663079979387,7.49064714253716
"454",2015-02-12,36.5,0,-6.29,-2.23,250.479005351072,6.67360472308632
"455",2015-02-12,36.5,0.5,-5.1099997,0.07,270.784824649062,5.11047912959246
"456",2015-02-12,36.5,1,-3.09,1.51,296.043517523482,3.43921502671758
"457",2015-02-12,36.5,1.5,-1.43,1.55,317.305966723995,2.10888596182914
"458",2015-02-12,36.5,2,-0.97999996,2.02,334.119727248337,2.24517258169612
"459",2015-02-12,36.5,2.5,-0.76,2.74,344.497461208368,2.84344861040252
"460",2015-02-12,36.5,3,-0.59,3.57,350.615772854262,3.6184250717681
"461",2015-02-12,36.5,3.5,-0.45999998,3.04,351.395518775416,3.07460566278019
"462",2015-02-12,36.5,4,-0.88,2.04,336.66595872329,2.22171105231981
"463",2015-02-12,36.5,4.5,0.19999999,1.67,6.82924396496076,1.68193341009684
"464",2015-02-12,36.5,5,0.08,2.23,2.05457288092569,2.23143451618012
"41",2015-02-12,36,-10,1.76,0.90999997,62.6589819667516,1.98133791802408
"42",2015-02-12,36,-9.5,1.74,0.41,76.7411278178193,1.78765209143166
"43",2015-02-12,36,-9,1.89,-1,117.883340620448,2.13824694551401
"44",2015-02-12,36,-8.5,2.6,-1.8,124.695153531234,3.16227766016838
"45",2015-02-12,36,-8,3.3999999,-1.81,118.028737048133,3.85176574054031
"46",2015-02-12,36,-7.5,2.75,-1.92,124.92204492862,3.35393798392278
"47",2015-02-12,36,-7,0.45999998,-0.32999998,125.655327633098,0.566127166279804
"48",2015-02-12,36,-6.5,-2.54,2.53,314.886990719499,3.58503835404867
"49",2015-02-12,36,-6,-5.1,1.3,284.300277449186,5.26307894677631
"50",2015-02-12,36,-5.5,-3.32,-1.75,242.2059072941,3.75298547825594
"51",2015-02-12,36,-5,-1.8199999,-6.1299996,196.536180154339,6.39447376505684
"52",2015-02-12,36,-4.5,-2.23,-6.37,199.294052636881,6.74905919369507
"53",2015-02-12,36,-4,-5.2999997,-2.85,241.731485860081,6.01768201386548
"54",2015-02-12,36,-3.5,-7.7999997,-1.29,260.609163088854,7.90595315695711
"55",2015-02-12,36,-3,-7.68,-2.86,249.574878927323,8.19524252234185
"56",2015-02-12,36,-2.5,-6.8199997,-4.3199997,237.648559965847,8.07309069167442
"57",2015-02-12,36,-2,-5.48,-4.99,227.679509223991,7.41151131686379
"58",2015-02-12,36,-1.5,-5.02,-4.54,227.874361774251,6.7684562493969
"59",2015-02-12,36,-1,-5.46,-3.37,238.316446630999,6.41626838590781
"60",2015-02-12,36,-0.5,-4.29,-1.0799999,255.869521393552,4.42385575985475
"443",2015-02-12,36,0,-3.29,1.39,292.90368837034,3.5715822824065
"444",2015-02-12,36,0.5,-1.8,0.83,294.75495178196,1.98214530244379
"445",2015-02-12,36,1,-1.77,0.81,294.590117166196,1.946535383701
"446",2015-02-12,36,1.5,-1.63,1.7199999,316.538917761214,2.36966235063142
"447",2015-02-12,36,2,-1.09,2.25,334.152389779404,2.50011999712014
"448",2015-02-12,36,2.5,-1.23,2.44,333.247401932972,2.73248970720843
"449",2015-02-12,36,3,-1.27,1.35,316.748946044554,1.8534832073693
"450",2015-02-12,36,3.5,-1.05,1.49,324.827724011163,1.82280004388852
"451",2015-02-12,36,4,-0.96999997,1.24,321.965419350012,1.57432523380653
"452",2015-02-12,36,4.5,-0.91999996,1.63,330.558871884614,1.871710428031
"453",2015-02-12,36,5,0.049999997,2.05,1.39718094349874,2.05060966536784
"21",2015-02-12,35.5,-10,0.38,0.14999999,68.459025385979,0.408533960644645
"22",2015-02-12,35.5,-9.5,0.02,0.76,1.50743575877497,0.760263112349928
"23",2015-02-12,35.5,-9,0.42999998,-0.37,130.710847988735,0.567274168987096
"24",2015-02-12,35.5,-8.5,1.22,-1.8,145.871452925855,2.17448844558899
"25",2015-02-12,35.5,-8,1.53,-2,142.584011381422,2.5181143738917
"26",2015-02-12,35.5,-7.5,0.95,-1.55,148.495733280796,1.81796589626978
"27",2015-02-12,35.5,-7,0.91999996,-0.84999996,132.735245349521,1.25255732739065
"28",2015-02-12,35.5,-6.5,1.1899999,2.56,24.9310645123479,2.82306566731984
"29",2015-02-12,35.5,-6,-1.15,2.3,333.434948822922,2.57147817412476
"30",2015-02-12,35.5,-5.5,-0.65999997,0,270,0.65999997
"31",2015-02-12,35.5,-5,-0.48999998,-3.34,188.346130326663,3.37575176522208
"32",2015-02-12,35.5,-4.5,-1.4,-1.9599999,215.537679174595,2.40865099339859
"33",2015-02-12,35.5,-4,-4.0499997,-0.08,268.868378597015,4.05078974645687
"34",2015-02-12,35.5,-3.5,-4.0099998,-0.41,264.162114258555,4.03090540648128
"35",2015-02-12,35.5,-3,-2.72,-0.45999998,260.401097341036,2.75862284149175
"36",2015-02-12,35.5,-2.5,-3.06,-1.15,249.402926660316,3.26896007929127
"37",2015-02-12,35.5,-2,-3.4499998,-2.56,233.423512340684,4.2960561704894
"38",2015-02-12,35.5,-1.5,-2.08,-2.27,222.499015358377,3.0788471868542
"39",2015-02-12,35.5,-1,-1.4699999,0.84,299.74488297594,1.69307404031838
"40",2015-02-12,35.5,-0.5,-0.84999996,2.52,341.360668391412,2.65949241999296
"432",2015-02-12,35.5,0,-0.90999997,2.86,342.349876325823,3.00128304986384
"433",2015-02-12,35.5,0.5,-0.93,2.84,341.868200620792,2.98839421763595
"434",2015-02-12,35.5,1,-1.76,2.4299998,324.084941367749,3.000416475758
"435",2015-02-12,35.5,1.5,-1.43,1.38,313.980609718545,1.98728457952051
"436",2015-02-12,35.5,2,-1.93,0.21,276.209826147186,1.94139125371472
"437",2015-02-12,35.5,2.5,-2.1299999,0.06,271.613539008594,2.13084480288922
"438",2015-02-12,35.5,3,-2.44,-0.31,262.759409870355,2.45961379082164
"439",2015-02-12,35.5,3.5,-2,-0.17999999,264.857235726293,2.00808366269934
"440",2015-02-12,35.5,4,-1.65,-0.32,259.024344827187,1.68074388292803
"441",2015-02-12,35.5,4.5,-3.1799998,0.01,270.1801748247,3.18001552323256
"442",2015-02-12,35.5,5,-2.4099998,0.25,275.922363509456,2.42293190907216
"1",2015-02-12,35,-10,-2.19,0.78,289.604088150829,2.32475805192712
"2",2015-02-12,35,-9.5,-1.42,0.74,297.525225743744,1.60124951209985
"3",2015-02-12,35,-9,0.03,-0.22,172.234833981575,0.222036033111745
"4",2015-02-12,35,-8.5,0.91999996,-1.12,140.599340558365,1.4494136491699
"5",2015-02-12,35,-8,0.96,-1.1999999,141.340189416813,1.536749738897
"6",2015-02-12,35,-7.5,0.90999997,-0.85999995,133.381904747273,1.25207821616703
"7",2015-02-12,35,-7,1.78,0.47,75.2089151012888,1.84100516023177
"8",2015-02-12,35,-6.5,0.76,2.62,16.1761933616084,2.72800293254974
"9",2015-02-12,35,-6,-1.02,0.7,304.460816271372,1.23709336753537
"10",2015-02-12,35,-5.5,-0.29,-0.75,201.139824808658,0.804114419718985
"11",2015-02-12,35,-5,0.97999996,-0.12,96.9810576889592,0.987319564072343
"12",2015-02-12,35,-4.5,1.24,1.3,43.6468080462203,1.79655225362359
"13",2015-02-12,35,-4,0.04,0.52,4.39870535499553,0.521536192416212
"14",2015-02-12,35,-3.5,-0.31,0.31,315,0.438406204335659
"15",2015-02-12,35,-3,0.19,0.07,69.7751405688319,0.202484567313166
"16",2015-02-12,35,-2.5,0.48999998,-0.089999996,100.407711275555,0.498196727889697
"17",2015-02-12,35,-2,0.57,-0.11,100.922804719869,0.580517010948
"18",2015-02-12,35,-1.5,-0.19999999,2.1,354.559668239379,2.10950231002481
"19",2015-02-12,35,-1,-0.45999998,2.82,350.735476410688,2.85727142245885
"20",2015-02-12,35,-0.5,-0.45999998,2.95,351.137116547529,2.98564900509085
"421",2015-02-12,35,0,-1.26,2.78,335.618188123104,3.05221231240554
"422",2015-02-12,35,0.5,-0.13,3.1699998,357.651646538905,3.17266429550938
"423",2015-02-12,35,1,-0.57,2.72,348.164432919522,2.77908258243615
"424",2015-02-12,35,1.5,0.24,2.46,5.5721978039638,2.47167959088552
"425",2015-02-12,35,2,1.02,1.76,30.094241476445,2.03420746237939
"426",2015-02-12,35,2.5,-0.04,2.31,359.007964434011,2.31034629438965
"427",2015-02-12,35,3,-0.55,1.9,343.855661219717,1.97800404448525
"428",2015-02-12,35,3.5,-0.37,2.03,349.670317910981,2.06344372348751
"429",2015-02-12,35,4,0.35,2.3799999,8.36588647056568,2.40559753990563
"430",2015-02-12,35,4.5,0.78,2.73,15.9453959009229,2.8392428568194
"431",2015-02-12,35,5,-0.56,1.73,342.063262789692,1.81837839846386
