Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
3.02412E-4,8.026535308,0.314718303,0.102867417,0.072310406,0
3.07265E-4,8.270171542,0.318861954,0.102110344,0.074074074,0
3.11696E-4,8.517598127,0.322623328,0.10135327,0.075837743,0
3.16097E-4,8.769167433,0.326338218,0.100596196,0.077601411,0
3.19961E-4,9.023740472,0.329583693,0.099839122,0.082892416,0
3.25146E-4,9.281660505,0.333913365,0.099082048,0.088183422,0
3.29091E-4,9.511338946,0.337189503,0.098419608,0.091710758,0
3.33626E-4,9.776180881,0.340935513,0.097662534,0.093474427,0
3.3798E-4,10.011496848,0.344511274,0.097000095,0.095238095,0
3.4335E-4,10.250384745,0.348896261,0.096337655,0.097001764,0
3.50015E-4,10.527544489,0.354296323,0.095580581,0.098765432,0
3.52489E-4,10.773707461,0.356289829,0.094918141,0.102292769,0
3.60658E-4,11.023878828,0.362828002,0.094255702,0.104056437,0
3.63443E-4,11.277444271,0.36504154,0.093593262,0.105820106,0
3.68426E-4,11.533811439,0.368983704,0.092930822,0.109347443,0
3.71896E-4,11.756127304,0.371714215,0.092363017,0.11287478,0
3.73865E-4,12.017527972,0.373257726,0.091700577,0.116402116,0
3.83608E-4,12.283315407,0.38084255,0.091038138,0.119929453,0
3.89878E-4,12.514897844,0.385675603,0.090470332,0.119929453,0
3.966E-4,12.750595564,0.390814714,0.089902527,0.119929453,0
4.01155E-4,13.030270014,0.394272481,0.089240087,0.121693122,0
4.04448E-4,13.271828604,0.396760225,0.088672282,0.121693122,0
4.08343E-4,13.516087327,0.399689351,0.088104476,0.12345679,0
4.169E-4,13.765166529,0.406074177,0.087536671,0.125220459,0
4.2205E-4,14.016916888,0.409884738,0.086968865,0.125220459,0
4.26203E-4,14.271458202,0.412939657,0.08640106,0.125220459,0
4.32395E-4,14.529563468,0.417464662,0.085833254,0.128747795,0
4.37061E-4,14.790568114,0.42085154,0.085265449,0.128747795,0
4.40197E-4,15.009988767,0.423116909,0.084792278,0.130511464,0
4.44362E-4,15.275799913,0.426111682,0.084224472,0.132275132,0
4.51055E-4,15.543600496,0.430891649,0.083656667,0.135802469,0
4.55342E-4,15.770267787,0.433932526,0.083183496,0.135802469,0
4.5826E-4,16.044391565,0.435993111,0.08261569,0.139329806,0
4.64176E-4,16.274440714,0.440147973,0.082142519,0.142857143,0
4.67295E-4,16.507674276,0.442325429,0.081669348,0.144620811,0
4.72042E-4,16.789657416,0.445624275,0.081101543,0.148148148,0
4.75642E-4,17.026771704,0.448112604,0.080628371,0.149911817,0
4.79496E-4,17.265400232,0.450764396,0.0801552,0.153439153,0
4.87282E-4,17.507364827,0.456082687,0.079682029,0.15696649,0
4.90382E-4,17.751982815,0.45818556,0.079208858,0.15696649,0
5.02107E-4,18.049834657,0.46606717,0.078641052,0.158730159,0
5.05269E-4,18.251445367,0.468172943,0.078262515,0.160493827,0
5.06085E-4,18.504306898,0.46871444,0.077789344,0.162257496,0
5.08766E-4,18.758030278,0.470491934,0.077316173,0.164021164,0
5.14429E-4,19.013484281,0.474225855,0.076843002,0.164021164,0
5.17336E-4,19.271686235,0.476132367,0.076369831,0.164021164,0
5.25795E-4,19.533417598,0.481641467,0.075896659,0.164021164,0
5.28387E-4,19.797103717,0.483317473,0.075423488,0.167548501,0
5.3084E-4,20.008957477,0.484899405,0.075044951,0.171075838,0
