variable,x,y
bio17,98.13759999999999,0.5171075463294983
bio17,101.72799999999998,0.5194962620735168
bio17,105.31839999999997,0.5218920111656189
bio17,108.90880000000001,0.5242947340011597
bio17,112.4992,0.5267043113708496
bio17,116.08959999999999,0.5291207432746887
bio17,119.67999999999998,0.5315439701080322
bio17,123.27039999999997,0.5339738726615906
bio17,126.86080000000001,0.536410391330719
bio17,130.45119999999994,0.5388535261154175
bio17,134.0416,0.5413031578063965
bio17,137.63200000000003,0.5437592267990112
bio17,141.22239999999996,0.5462216138839722
bio17,144.8128,0.5486903190612793
bio17,148.40319999999994,0.5511652231216431
bio17,151.9936,0.5536462664604187
bio17,155.58399999999997,0.5561333298683167
bio17,159.17439999999996,0.5586263537406921
bio17,162.7648,0.5611253380775452
bio17,166.35519999999994,0.5636300444602966
bio17,169.94559999999998,0.5661405324935913
bio17,173.53599999999997,0.5686566233634949
bio17,177.12639999999996,0.5711782574653625
bio17,180.7168,0.5737053155899048
bio17,184.30719999999994,0.5762377977371216
bio17,187.89759999999998,0.5787754654884338
bio17,191.48799999999997,0.5813183784484863
bio17,195.07839999999996,0.5838662981987
bio17,198.6688,0.5864192247390747
bio17,202.25919999999994,0.5889769792556763
bio17,205.84959999999998,0.5915395617485046
bio17,209.43999999999997,0.5941067934036255
bio17,213.03039999999996,0.5966785550117493
bio17,216.6208,0.5992547273635864
bio17,220.21119999999993,0.601835310459137
bio17,223.80159999999998,0.6044200658798218
bio17,227.39199999999997,0.6070089936256409
bio17,230.98239999999996,0.6096018552780151
bio17,234.5728,0.6121986508369446
bio17,238.16319999999993,0.6147991418838501
bio17,241.75359999999998,0.6174033284187317
bio17,245.34399999999997,0.620011031627655
bio17,248.93439999999995,0.6226221323013306
bio17,252.52479999999994,0.6252365112304688
bio17,256.11519999999996,0.6278539896011353
bio17,259.7056,0.6304745078086853
bio17,263.29599999999994,0.6330978870391846
bio17,266.8864,0.6357240080833435
bio17,270.4767999999999,0.6383527517318726
bio17,274.06719999999996,0.6409839987754822
bio17,277.6576,0.643617570400238
bio17,281.24799999999993,0.6462532877922058
bio17,284.8384,0.6488910913467407
bio17,288.4287999999999,0.6515308022499084
bio17,292.01919999999996,0.6541723012924194
bio17,295.6096,0.6568154096603394
bio17,299.19999999999993,0.6594599485397339
bio17,302.7904,0.6621058583259583
bio17,306.3807999999999,0.6647529006004333
bio17,309.97119999999995,0.6674008965492249
bio17,313.5616,0.6700498461723328
bio17,317.15199999999993,0.6726994514465332
bio17,320.7424,0.6753495335578918
bio17,324.3327999999999,0.6780000329017639
bio17,327.92319999999995,0.6806507706642151
bio17,331.5136,0.6833015084266663
bio17,335.1039999999999,0.6859521269798279
bio17,338.6944,0.6886025071144104
bio17,342.2847999999999,0.6912523508071899
bio17,345.87519999999995,0.6939015984535217
bio17,349.4656,0.6965500712394714
bio17,353.0559999999999,0.69919753074646
bio17,356.64639999999997,0.701843798160553
bio17,360.2367999999999,0.7044887542724609
bio17,363.82719999999995,0.7071322202682495
bio17,367.4176,0.7097740173339844
bio17,371.0079999999999,0.7124139070510864
bio17,374.59839999999997,0.7150517106056213
bio17,378.1887999999999,0.7176873087882996
bio17,381.77919999999995,0.720320463180542
bio17,385.3696,0.7229509949684143
bio17,388.9599999999999,0.7255787253379822
bio17,392.55039999999985,0.7282034158706665
bio17,396.1407999999999,0.7308249473571777
bio17,399.73119999999994,0.7334430813789368
bio17,403.3216,0.736057698726654
bio17,406.9119999999999,0.7386684417724609
bio17,410.50239999999985,0.7412753105163574
bio17,414.0927999999999,0.7438779473304749
bio17,417.68319999999994,0.7464762330055237
bio17,421.2736,0.7490699291229248
bio17,424.86400000000003,0.7516589164733887
bio17,428.45439999999985,0.7542428970336914
bio17,432.0447999999999,0.7568216919898987
bio17,435.63519999999994,0.7593951225280762
bio17,439.2256,0.7619630098342896
bio17,442.8159999999999,0.7645250558853149
bio17,446.40639999999985,0.7670811414718628
bio17,449.9967999999999,0.769631028175354
bio17,453.58719999999994,0.7721744775772095
bio17,457.1776,0.7747113704681396
bio17,460.7679999999999,0.7772414088249207
bio17,464.35839999999985,0.7797644138336182
bio17,467.9487999999999,0.7822801470756531
bio17,471.53919999999994,0.7847884893417358
bio17,475.1296,0.7872891426086426
bio17,478.7199999999999,0.789781928062439
bio17,482.31039999999985,0.7922666072845459
bio17,485.9007999999999,0.7947430610656738
bio17,489.49119999999994,0.7972109913825989
bio17,493.0816,0.7996701598167419
bio17,496.6719999999999,0.8021204471588135
bio17,500.26239999999984,0.8045616149902344
bio17,503.8527999999999,0.8069934248924255
bio17,507.44319999999993,0.8094156980514526
bio17,511.0336,0.8118281364440918
bio17,514.6239999999999,0.8142306804656982
bio17,518.2143999999998,0.8166230320930481
bio17,521.8047999999999,0.8190049529075623
bio17,525.3951999999999,0.8213762640953064
bio17,528.9856,0.823736846446991
bio17,532.5759999999999,0.8260863423347473
bio17,536.1663999999998,0.8284246325492859
bio17,539.7567999999999,0.8307515382766724
bio17,543.3471999999999,0.8330668210983276
bio17,546.9376,0.8353702425956726
bio17,550.5279999999999,0.837661623954773
bio17,554.1183999999998,0.8399407863616943
bio17,557.7087999999999,0.8422075510025024
bio17,561.2991999999999,0.8444616198539734
bio17,564.8896,0.8467028737068176
bio17,568.4799999999999,0.8489311337471008
bio17,572.0703999999998,0.8511461615562439
bio17,575.6607999999999,0.8533478379249573
bio17,579.2511999999999,0.8555358648300171
bio17,582.8416,0.8577101230621338
bio17,586.4319999999999,0.8598703742027283
bio17,590.0223999999998,0.862016499042511
bio17,593.6127999999999,0.8641482591629028
bio17,597.2031999999999,0.8662655353546143
bio17,600.7936,0.8683680891990662
bio17,604.3839999999999,0.870455801486969
bio17,607.9743999999998,0.8725284934043884
bio17,611.5647999999999,0.8745858669281006
bio17,615.1551999999999,0.8766279220581055
bio17,618.7456,0.878654420375824
bio17,622.3359999999999,0.8806651830673218
bio17,625.9263999999998,0.8826600909233093
bio17,629.5167999999999,0.8846389651298523
bio17,633.1071999999999,0.8866016268730164
bio17,636.6976,0.8885480165481567
bio17,640.2879999999999,0.8904778957366943
bio17,643.8783999999998,0.8923911452293396
bio17,647.4687999999999,0.8942875862121582
bio17,651.0591999999999,0.8961671590805054
bio17,654.6495999999999,0.8980296850204468
bio17,658.2399999999999,0.8998750448226929
bio17,661.8303999999999,0.9017030596733093
bio17,665.4207999999999,0.9035136699676514
bio17,669.0111999999999,0.9053067564964294
bio17,672.6015999999998,0.907082200050354
bio17,676.1919999999999,0.9088398218154907
bio17,679.7823999999999,0.9105796217918396
bio17,683.3727999999999,0.9123013615608215
bio17,686.9631999999999,0.9140051007270813
bio17,690.5535999999998,0.9156906008720398
bio17,694.1439999999999,0.917357861995697
bio17,697.7343999999999,0.9190067052841187
bio17,701.3247999999999,0.9206371903419495
bio17,704.9151999999999,0.9222491383552551
bio17,708.5055999999998,0.9238424897193909
bio17,712.0959999999999,0.9254171848297119
bio17,715.6863999999999,0.9269731044769287
bio17,719.2767999999999,0.928510308265686
bio17,722.8671999999999,0.9300286173820496
bio17,726.4575999999998,0.9315280318260193
bio17,730.0479999999999,0.9330085515975952
bio17,733.6383999999999,0.9344701170921326
bio17,737.2287999999999,0.9359126687049866
bio17,740.8191999999999,0.9373361468315125
bio17,744.4095999999998,0.9387405514717102
bio17,747.9999999999999,0.9401258826255798
bio17,751.5903999999999,0.9414920806884766
bio17,755.1807999999999,0.9428392052650452
bio17,758.7711999999999,0.9441671967506409
bio17,762.3615999999998,0.9454760551452637
bio17,765.9519999999999,0.9467658400535583
bio17,769.5423999999999,0.9480364918708801
bio17,773.1327999999999,0.9492880702018738
bio17,776.7231999999999,0.9505205750465393
bio17,780.3135999999998,0.9517340660095215
bio17,783.9039999999999,0.9529284834861755
bio17,787.4943999999999,0.954103946685791
bio17,791.0847999999999,0.9552605152130127
bio17,794.6751999999999,0.9563981890678406
bio17,798.2655999999998,0.9575169682502747
bio17,801.8559999999999,0.9586170315742493
bio17,805.4463999999999,0.9596983790397644
bio17,809.0367999999999,0.9607610106468201
bio17,812.6271999999999,0.9618051052093506
bio17,816.2175999999998,0.9628307223320007
bio17,819.8079999999999,0.9638378620147705
bio17,823.3983999999999,0.9648267030715942
bio17,826.9887999999999,0.9657973051071167
bio17,830.5791999999999,0.9667497873306274
bio17,834.1695999999998,0.9676842093467712
bio17,837.7599999999999,0.9686006903648376
bio17,841.3503999999999,0.9694993495941162
bio17,844.9407999999999,0.9703802466392517
bio17,848.5311999999999,0.9712436199188232
bio17,852.1215999999998,0.9720894694328308
bio17,855.7119999999999,0.9729180335998535
bio17,859.3023999999999,0.9737294316291809
bio17,862.8927999999999,0.974523663520813
bio17,866.4831999999999,0.9753010272979736
bio17,870.0735999999998,0.9760616421699524
bio17,873.6639999999999,0.976805567741394
bio17,877.2543999999999,0.9775331020355225
bio17,880.8448,0.9782442450523376
bio17,884.4352,0.9789392948150635
bio17,888.0255999999998,0.9796183109283447
bio17,891.6159999999999,0.9802815318107605
bio17,895.2063999999999,0.9809291362762451
bio17,898.7968,0.9815612435340881
bio17,902.3872,0.9821780323982239
bio17,905.9775999999998,0.9827797412872314
bio17,909.5679999999999,0.9833664894104004
bio17,913.1583999999999,0.9839385747909546
bio17,916.7487999999997,0.9844960570335388
bio17,920.3392,0.9850391745567322
bio17,923.9295999999998,0.9855682253837585
bio17,927.5199999999999,0.9860832095146179
bio17,931.1103999999999,0.986584484577179
bio17,934.7007999999997,0.987072229385376
bio17,938.2912,0.9875465631484985
bio17,941.8815999999998,0.9880077838897705
bio17,945.4719999999999,0.9884560704231262
bio17,949.0623999999999,0.9888916015625
bio17,952.6527999999997,0.989314615726471
bio17,956.2432,0.9897252917289734
bio17,959.8335999999998,0.9901239275932312
bio17,963.4239999999999,0.9905106425285339
bio17,967.0143999999999,0.9908857345581055
bio17,970.6047999999997,0.9912493228912354
bio17,974.1952,0.9916017055511475
bio17,977.7855999999998,0.9919430613517761
bio17,981.3760000000001,0.9922736287117004
bio17,984.9663999999999,0.9925935864448547
bio17,988.5567999999997,0.9929031729698181
bio17,992.1472,0.9932025671005249
bio17,995.7375999999998,0.993492066860199
bio17,999.3280000000001,0.9937718510627747
bio17,1002.9183999999999,0.9940420985221863
bio17,1006.5087999999997,0.9943030476570129
bio17,1010.0992,0.9945549368858337
bio17,1013.6895999999998,0.994797945022583
bio17,1017.2799999999996,0.9950323104858398
bio17,1020.8703999999999,0.9952582120895386
bio17,1024.4607999999998,0.9954758882522583
bio17,1028.0512,0.9956855177879333
bio17,1031.6416,0.995887279510498
bio17,1035.232,0.9960814714431763
bio17,1038.8224,0.9962682723999023
bio17,1042.4127999999998,0.9964478015899658
bio17,1046.0032,0.9966202974319458
bio17,1049.5936,0.9967859983444214
bio17,1053.184,0.9969450831413269
bio17,1056.7744,0.9970976710319519
bio17,1060.3647999999998,0.9972440600395203
bio17,1063.9552,0.9973843693733215
bio17,1067.5456,0.99751877784729
bio17,1071.136,0.9976475238800049
bio17,1074.7264,0.9977707266807556
bio17,1078.3167999999998,0.9978886246681213
bio17,1081.9072,0.9980012774467468
bio17,1085.4976,0.998108983039856
bio17,1089.088,0.9982118606567383
bio17,1092.6784,0.9983100295066833
bio17,1096.2687999999998,0.9984037280082703
bio17,1099.8592,0.9984930157661438
bio17,1103.4496,0.9985781908035278
bio17,1107.04,0.9986592531204224
bio17,1110.6304,0.9987364411354065
bio17,1114.2207999999998,0.9988099336624146
bio17,1117.8112,0.9988797307014465
bio17,1121.4016,0.9989461302757263
bio17,1124.992,0.9990091323852539
bio17,1128.5824,0.9990689754486084
bio17,1132.1727999999998,0.9991257190704346
bio17,1135.7632,0.999179482460022
bio17,1139.3536,0.9992305040359497
bio17,1142.944,0.999278724193573
bio17,1146.5344,0.9993244409561157
bio17,1150.1247999999998,0.9993675947189331
bio17,1153.7152,0.9994084239006042
bio17,1157.3056,0.9994469881057739
bio17,1160.896,0.9994833469390869
bio17,1164.4864,0.9995176792144775
bio17,1168.0767999999998,0.9995499849319458
bio17,1171.6672,0.999580442905426
bio17,1175.2576,0.999609112739563
bio17,1178.848,0.9996361136436462
bio17,1182.4384,0.9996614456176758
bio17,1186.0287999999998,0.9996852874755859
bio17,1189.6192,0.9997075796127319
bio17,1193.2096,0.9997285604476929
bio17,1196.8,0.9997482299804688
bio17,1200.3904,0.9997665882110596
bio17,1203.9807999999998,0.9997838139533997
bio17,1207.5712,0.999799907207489
bio17,1211.1616,0.9998149871826172
bio17,1214.752,0.9998290538787842
bio17,1218.3424,0.99984210729599
bio17,1221.9327999999998,0.999854326248169
bio17,1225.5232,0.999865710735321
bio17,1229.1136,0.9998763203620911
bio17,1232.704,0.999886155128479
bio17,1236.2944,0.9998953342437744
bio17,1239.8847999999998,0.9999038577079773
bio17,1243.4752,0.9999117255210876
bio17,1247.0656,0.999919056892395
bio17,1250.656,0.9999257922172546
bio17,1254.2464,0.999932050704956
bio17,1257.8367999999998,0.9999378323554993
bio17,1261.4272,0.999943196773529
bio17,1265.0176,0.999949038028717
bio17,1268.608,0.999956488609314
bio17,1272.1984,0.9999646544456482
bio17,1275.7887999999998,0.9999741315841675
bio17,1279.3792,0.9999812245368958
bio17,1282.9696,0.9999865293502808
bio17,1286.56,0.9999904036521912
bio17,1290.1504,0.9999932646751404
bio17,1293.7407999999998,0.9999952912330627
bio17,1297.3312,0.9999967813491821
bio17,1300.9216,0.9999977946281433
bio17,1304.512,0.9999985098838806
bio17,1308.1024,0.9999990463256836
bio17,1311.6927999999998,0.9999993443489075
bio17,1315.2832,0.9999995827674866
bio17,1318.8736,0.9999997615814209
bio17,1322.464,0.9999998211860657
bio17,1326.0544,0.9999998807907104
bio17,1329.6447999999998,0.9999999403953552
bio17,1333.2352,0.9999999403953552
bio17,1336.8256,1.0
bio17,1340.416,1.0
bio17,1344.0064,1.0
bio17,1347.5967999999998,1.0
bio17,1351.1872,1.0
bio17,1354.7776,1.0
bio17,1358.368,1.0
bio17,1361.9584,1.0
bio17,1365.5487999999998,1.0
bio17,1369.1392,1.0
bio17,1372.7296,1.0
bio17,1376.32,1.0
bio17,1379.9104,1.0
bio17,1383.5007999999998,1.0
bio17,1387.0912,1.0
bio17,1390.6816,1.0
bio17,1394.272,1.0
bio17,1397.8624,1.0
bio17,1401.4527999999998,1.0
bio17,1405.0432,1.0
bio17,1408.6336,1.0
bio17,1412.224,1.0
bio17,1415.8144,1.0
bio17,1419.4047999999998,1.0
bio17,1422.9952,1.0
bio17,1426.5855999999999,1.0
bio17,1430.176,1.0
bio17,1433.7664,1.0
bio17,1437.3567999999998,1.0
bio17,1440.9472,1.0
bio17,1444.5375999999999,1.0
bio17,1448.128,1.0
bio17,1451.7184,1.0
bio17,1455.3087999999998,1.0
bio17,1458.8991999999998,1.0
bio17,1462.4895999999999,1.0
bio17,1466.08,1.0
bio17,1469.6704,1.0
bio17,1473.2608,1.0
bio17,1476.8511999999998,1.0
bio17,1480.4415999999999,1.0
bio17,1484.032,1.0
bio17,1487.6224,1.0
bio17,1491.2128,1.0
bio17,1494.8031999999998,1.0
bio17,1498.3935999999999,1.0
bio17,1501.984,1.0
bio17,1505.5744,1.0
bio17,1509.1648,1.0
bio17,1512.7551999999998,1.0
bio17,1516.3455999999999,1.0
bio17,1519.936,1.0
bio17,1523.5264,1.0
bio17,1527.1168,1.0
bio17,1530.7071999999998,1.0
bio17,1534.2975999999999,1.0
bio17,1537.888,1.0
bio17,1541.4784,1.0
bio17,1545.0688,1.0
bio17,1548.6591999999998,1.0
bio17,1552.2495999999999,1.0
bio17,1555.84,1.0
bio17,1559.4304,1.0
bio17,1563.0208,1.0
bio17,1566.6111999999998,1.0
bio17,1570.2015999999999,1.0
bio17,1573.792,1.0
bio17,1577.3824,1.0
bio17,1580.9728,1.0
bio17,1584.5631999999998,1.0
bio17,1588.1535999999999,1.0
bio17,1591.744,1.0
bio17,1595.3344,1.0
bio17,1598.9248,1.0
bio17,1602.5151999999998,1.0
bio17,1606.1055999999999,1.0
bio17,1609.696,1.0
bio17,1613.2864,1.0
bio17,1616.8768,1.0
bio17,1620.4671999999998,1.0
bio17,1624.0575999999999,1.0
bio17,1627.648,1.0
bio17,1631.2384,1.0
bio17,1634.8288,1.0
bio17,1638.4191999999998,1.0
bio17,1642.0095999999999,1.0
bio17,1645.6,1.0
