variable,x,y
biome,1.0,0.728466808795929
biome,2.0,0.06807710975408554
biome,3.0,0.033869609236717224
biome,4.0,0.033869609236717224
biome,5.0,0.033869609236717224
biome,7.0,0.033869609236717224
biome,8.0,0.033869609236717224
biome,9.0,0.3625662922859192
biome,10.0,0.033869609236717224
biome,11.0,0.033869609236717224
biome,12.0,0.033869609236717224
biome,13.0,0.23573769629001617
biome,14.0,0.5704106688499451
