variable,x,y
biome,1.0,0.7260033488273621
biome,2.0,0.34223267436027527
biome,3.0,0.3141716420650482
biome,4.0,0.3141716420650482
biome,5.0,0.3141716420650482
biome,7.0,0.3141716420650482
biome,8.0,0.3141716420650482
biome,9.0,0.978901207447052
biome,10.0,0.3141716420650482
biome,11.0,0.3141716420650482
biome,12.0,0.3141716420650482
biome,13.0,0.9813448190689087
biome,14.0,0.4288669526576996
