variable,x,y
biome,1.0,0.6661756038665771
biome,2.0,0.14175711572170258
biome,3.0,0.14175711572170258
biome,4.0,0.14175711572170258
biome,5.0,0.14175711572170258
biome,7.0,0.14175711572170258
biome,8.0,0.14175711572170258
biome,9.0,0.973393440246582
biome,10.0,0.14175711572170258
biome,11.0,0.14175711572170258
biome,12.0,0.14175711572170258
biome,13.0,0.9726641178131104
biome,14.0,0.4544357657432556
