x,y,species cloglog values
2110.0,2110.0,1.8748216E-5
2111.0,2111.0,0.014753067
2112.0,2112.0,0.4897268
2113.0,2113.0,1.5669694E-4
2114.0,2114.0,2.6379383E-4
2115.0,2115.0,0.040263902
2116.0,2116.0,2.5322253E-4
2117.0,2117.0,3.1742282E-5
2118.0,2118.0,0.7065532
2119.0,2119.0,0.639484
2120.0,2120.0,0.99394447
2121.0,2121.0,0.9836242
2122.0,2122.0,0.017121768
2123.0,2123.0,0.27641076
2124.0,2124.0,0.003553659
2125.0,2125.0,1.06160005E-4
2126.0,2126.0,5.3787616E-4
2127.0,2127.0,1.1441958E-5
2128.0,2128.0,0.1140792
2129.0,2129.0,0.45755288
2130.0,2130.0,0.6168586
2131.0,2131.0,7.150631E-5
2132.0,2132.0,0.0023377317
2133.0,2133.0,5.2530237E-7
2134.0,2134.0,0.53293806
2135.0,2135.0,0.5386197
2136.0,2136.0,0.012233811
2137.0,2137.0,1.1537615E-4
2138.0,2138.0,0.07960857
2139.0,2139.0,0.14954402
2140.0,2140.0,5.46973E-4
2141.0,2141.0,4.1914897E-4
2142.0,2142.0,0.008739042
2143.0,2143.0,0.0020909132
2144.0,2144.0,6.935603E-7
2145.0,2145.0,0.016699187
2146.0,2146.0,1.8644688E-4
2147.0,2147.0,0.031846404
2148.0,2148.0,0.0060775615
2149.0,2149.0,5.712905E-5
2150.0,2150.0,2.677715E-4
2151.0,2151.0,0.49477673
2152.0,2152.0,0.3767918
2153.0,2153.0,8.282541E-6
2154.0,2154.0,0.10595789
2155.0,2155.0,2.4010052E-4
2156.0,2156.0,6.31263E-5
2157.0,2157.0,6.121367E-5
2158.0,2158.0,0.0031080048
2159.0,2159.0,0.29286686
2160.0,2160.0,6.181726E-4
2161.0,2161.0,0.55540264
2162.0,2162.0,0.36430728
2163.0,2163.0,1.1553001E-6
2164.0,2164.0,0.0072511085
2165.0,2165.0,5.051847E-6
2166.0,2166.0,0.023203189
2167.0,2167.0,1.19491444E-4
2168.0,2168.0,0.5476916
2169.0,2169.0,0.220822
2170.0,2170.0,0.030172322
2171.0,2171.0,0.11724892
2172.0,2172.0,2.58254E-5
2173.0,2173.0,9.206553E-7
2174.0,2174.0,3.2250257E-6
2175.0,2175.0,0.12922806
2176.0,2176.0,6.0052746E-5
2177.0,2177.0,0.52300054
2178.0,2178.0,0.015095616
2179.0,2179.0,0.18915427
2180.0,2180.0,3.488205E-4
2181.0,2181.0,0.01663088
2182.0,2182.0,7.257092E-5
2183.0,2183.0,0.39809123
2184.0,2184.0,0.2579775
2185.0,2185.0,0.20316397
2186.0,2186.0,0.21104531
2187.0,2187.0,0.01519962
2188.0,2188.0,4.1464245E-6
2189.0,2189.0,0.542735
2190.0,2190.0,8.371516E-5
2191.0,2191.0,9.662074E-4
2192.0,2192.0,8.910477E-7
2193.0,2193.0,7.612613E-5
2194.0,2194.0,0.0023842293
2195.0,2195.0,5.180464E-4
2196.0,2196.0,4.420858E-6
2197.0,2197.0,0.0022176497
2198.0,2198.0,0.018349294
2199.0,2199.0,4.1430135E-6
2200.0,2200.0,2.3121116E-5
2201.0,2201.0,9.160703E-5
2202.0,2202.0,0.0011449842
2203.0,2203.0,0.18621477
2204.0,2204.0,2.9449898E-4
2205.0,2205.0,0.33952475
2206.0,2206.0,0.024567023
2207.0,2207.0,5.13381E-4
2208.0,2208.0,0.3065749
2209.0,2209.0,4.649341E-6
2210.0,2210.0,0.0072765574
2211.0,2211.0,0.9375657
2212.0,2212.0,9.117297E-5
2213.0,2213.0,0.0022212865
2214.0,2214.0,2.946868E-5
2215.0,2215.0,1.1486189E-4
2216.0,2216.0,4.6612517E-5
2217.0,2217.0,2.7464164E-4
2218.0,2218.0,2.1854954E-5
2219.0,2219.0,2.4637613E-6
2220.0,2220.0,0.77221996
2221.0,2221.0,2.3179335E-5
2222.0,2222.0,0.83903646
2223.0,2223.0,0.0047848565
2224.0,2224.0,0.0013832495
2225.0,2225.0,0.0015436033
2226.0,2226.0,1.6993281E-6
2227.0,2227.0,0.46678814
2228.0,2228.0,5.4744186E-7
2229.0,2229.0,8.815511E-6
2230.0,2230.0,0.19603604
2231.0,2231.0,4.470976E-4
2232.0,2232.0,4.7596756E-4
2233.0,2233.0,5.568111E-5
2234.0,2234.0,0.04310139
2235.0,2235.0,7.32362E-5
2236.0,2236.0,0.43885234
2237.0,2237.0,0.059931144
2238.0,2238.0,0.06930664
2239.0,2239.0,0.043793354
2240.0,2240.0,1.0586711E-4
2241.0,2241.0,0.019472899
2242.0,2242.0,0.061341967
2243.0,2243.0,0.1306262
2244.0,2244.0,2.2462514E-4
2245.0,2245.0,3.1699853E-6
2246.0,2246.0,0.22016081
2247.0,2247.0,0.10505117
2248.0,2248.0,2.6225754E-5
2249.0,2249.0,0.05722049
2250.0,2250.0,0.012622844
2251.0,2251.0,8.758422E-6
2252.0,2252.0,0.044177804
2253.0,2253.0,0.0017051678
2254.0,2254.0,0.025532214
2255.0,2255.0,0.5398355
2256.0,2256.0,2.920647E-5
2257.0,2257.0,0.06531007
2258.0,2258.0,0.0031249437
2259.0,2259.0,0.29932305
2260.0,2260.0,0.005020758
2261.0,2261.0,0.014205831
2262.0,2262.0,3.247661E-4
2263.0,2263.0,1.12737354E-4
2264.0,2264.0,0.1241352
2265.0,2265.0,0.37292707
2266.0,2266.0,0.30938363
2267.0,2267.0,0.0043208175
2268.0,2268.0,0.0029538032
2269.0,2269.0,0.0062878984
2270.0,2270.0,0.9227758
2271.0,2271.0,0.019928621
2272.0,2272.0,7.687835E-5
2273.0,2273.0,0.5007974
2274.0,2274.0,2.5265458E-6
2275.0,2275.0,0.001110829
2276.0,2276.0,0.009353072
2277.0,2277.0,1.7009745E-6
2278.0,2278.0,0.0051379576
2279.0,2279.0,3.1902525E-4
2280.0,2280.0,0.24354021
2281.0,2281.0,0.2915042
2282.0,2282.0,0.7123129
2283.0,2283.0,0.38986045
2284.0,2284.0,0.029112937
2285.0,2285.0,0.4553262
2286.0,2286.0,0.004510478
2287.0,2287.0,6.617067E-4
2288.0,2288.0,0.35659066
2289.0,2289.0,0.5632854
2290.0,2290.0,0.43919978
2291.0,2291.0,1.564286E-5
2292.0,2292.0,0.040039662
2293.0,2293.0,5.58673E-6
2294.0,2294.0,5.7633362E-5
2295.0,2295.0,1.5759592E-4
2296.0,2296.0,0.013460293
2297.0,2297.0,0.15713501
2298.0,2298.0,0.0090377
2299.0,2299.0,0.9791051
2300.0,2300.0,1.6866621E-4
2301.0,2301.0,2.5185229E-5
2302.0,2302.0,1.4064542E-4
2303.0,2303.0,0.5195751
2304.0,2304.0,6.249242E-5
2305.0,2305.0,4.9306924E-4
2306.0,2306.0,4.6668454E-5
2307.0,2307.0,6.332031E-5
2308.0,2308.0,0.014236243
2309.0,2309.0,3.5457485E-4
2310.0,2310.0,2.3065066E-5
2311.0,2311.0,0.1902983
2312.0,2312.0,0.0029545852
2313.0,2313.0,1.7866299E-7
2314.0,2314.0,0.6356262
2315.0,2315.0,0.022638837
2316.0,2316.0,0.0014169232
2317.0,2317.0,1.0958254E-5
2318.0,2318.0,0.0812877
2319.0,2319.0,0.07337324
2320.0,2320.0,7.742942E-6
2321.0,2321.0,3.6706551E-6
2322.0,2322.0,0.0020466426
2323.0,2323.0,0.029274475
2324.0,2324.0,0.032773416
2325.0,2325.0,0.0021909887
2326.0,2326.0,0.25718594
2327.0,2327.0,1.9098365E-5
2328.0,2328.0,0.2641781
2329.0,2329.0,0.19605878
2330.0,2330.0,3.534352E-5
2331.0,2331.0,0.40734193
2332.0,2332.0,0.023137534
2333.0,2333.0,0.85028243
2334.0,2334.0,0.063382424
2335.0,2335.0,0.39034235
2336.0,2336.0,0.12336309
2337.0,2337.0,5.3397565E-7
2338.0,2338.0,8.755334E-7
2339.0,2339.0,9.089842E-6
2340.0,2340.0,1.0278097E-6
2341.0,2341.0,0.020013323
2342.0,2342.0,4.073944E-5
2343.0,2343.0,4.793021E-4
2344.0,2344.0,0.0014003004
2345.0,2345.0,2.9340934E-5
2346.0,2346.0,1.28833E-4
2347.0,2347.0,0.013470469
2348.0,2348.0,0.37675115
2349.0,2349.0,1.7297032E-4
2350.0,2350.0,0.04914351
2351.0,2351.0,1.2152756E-5
2352.0,2352.0,0.24939343
2353.0,2353.0,4.9695318E-5
2354.0,2354.0,0.014522532
2355.0,2355.0,0.6946665
2356.0,2356.0,1.3008803E-5
2357.0,2357.0,9.748502E-5
2358.0,2358.0,0.0044051474
2359.0,2359.0,0.011294272
2360.0,2360.0,5.367643E-5
2361.0,2361.0,0.2040697
2362.0,2362.0,0.016861906
2363.0,2363.0,5.5577893E-6
2364.0,2364.0,7.192577E-5
2365.0,2365.0,0.21814956
2366.0,2366.0,0.31934536
2367.0,2367.0,0.090954736
2368.0,2368.0,0.45279557
2369.0,2369.0,0.009017385
2370.0,2370.0,0.0058321794
2371.0,2371.0,0.47191423
2372.0,2372.0,1.6064859E-6
2373.0,2373.0,0.65624446
2374.0,2374.0,3.26724E-6
2375.0,2375.0,0.054308802
2376.0,2376.0,0.38953057
2377.0,2377.0,0.18101045
2378.0,2378.0,0.07391051
2379.0,2379.0,8.9848717E-4
2380.0,2380.0,1.2058755E-4
2381.0,2381.0,3.5486548E-5
2382.0,2382.0,0.5410949
2383.0,2383.0,9.0155716E-4
2384.0,2384.0,4.849004E-5
2385.0,2385.0,2.7228953E-4
2386.0,2386.0,1.1016995E-4
2387.0,2387.0,0.7250029
2388.0,2388.0,5.5806604E-6
2389.0,2389.0,0.27504292
2390.0,2390.0,6.235795E-5
2391.0,2391.0,3.0941934E-5
2392.0,2392.0,0.048700996
2393.0,2393.0,0.103769176
2394.0,2394.0,0.0022372652
2395.0,2395.0,5.0906847E-6
2396.0,2396.0,0.021531526
2397.0,2397.0,2.9622977E-5
2398.0,2398.0,0.010413111
2399.0,2399.0,0.10753988
2400.0,2400.0,2.5803585E-5
2401.0,2401.0,0.3581679
2402.0,2402.0,3.5093186E-4
2403.0,2403.0,3.9417005E-6
2404.0,2404.0,0.38764724
2405.0,2405.0,0.06673731
2406.0,2406.0,0.3936704
2407.0,2407.0,1.0008309E-5
2408.0,2408.0,0.5038588
2409.0,2409.0,0.0010677325
2410.0,2410.0,0.008283359
2411.0,2411.0,0.043602575
2412.0,2412.0,0.0020710672
2413.0,2413.0,0.53317696
2414.0,2414.0,6.0495564E-5
2415.0,2415.0,4.8687314E-5
2416.0,2416.0,4.9615614E-6
2417.0,2417.0,0.04092553
2418.0,2418.0,0.40743315
2419.0,2419.0,1.2192736E-4
2420.0,2420.0,0.09467719
2421.0,2421.0,0.052330494
2422.0,2422.0,0.046908006
2423.0,2423.0,0.19892104
2424.0,2424.0,3.2017918E-4
2425.0,2425.0,1.1390633E-4
2426.0,2426.0,0.3201795
2427.0,2427.0,0.8590668
2428.0,2428.0,0.0010145126
2429.0,2429.0,0.10394818
2430.0,2430.0,0.010516851
2431.0,2431.0,3.1175678E-5
2432.0,2432.0,0.32812986
2433.0,2433.0,0.0432188
2434.0,2434.0,5.5319903E-4
2435.0,2435.0,0.0037953784
2436.0,2436.0,0.43991366
2437.0,2437.0,2.9024786E-6
2438.0,2438.0,0.012438481
2439.0,2439.0,0.51944137
2440.0,2440.0,0.42169875
2441.0,2441.0,1.866362E-7
2442.0,2442.0,0.5523033
2443.0,2443.0,0.011341677
2444.0,2444.0,5.804401E-4
2445.0,2445.0,0.43001208
2446.0,2446.0,1.9972182E-4
2447.0,2447.0,4.620299E-5
2448.0,2448.0,4.786767E-5
2449.0,2449.0,0.14670938
2450.0,2450.0,5.973961E-6
2451.0,2451.0,0.29207528
2452.0,2452.0,0.0032597366
2453.0,2453.0,0.030493319
2454.0,2454.0,1.4376982E-4
2455.0,2455.0,0.0032191002
2456.0,2456.0,0.007308739
2457.0,2457.0,0.32150376
2458.0,2458.0,0.18416242
2459.0,2459.0,0.008071501
2460.0,2460.0,6.854679E-5
2461.0,2461.0,1.9618594E-6
2462.0,2462.0,2.4288356E-5
2463.0,2463.0,0.29623103
2464.0,2464.0,0.0018471989
2465.0,2465.0,0.013749627
2466.0,2466.0,0.063260384
2467.0,2467.0,3.519129E-6
2468.0,2468.0,5.4084132E-5
2469.0,2469.0,3.0598003E-5
2470.0,2470.0,0.21753952
2471.0,2471.0,0.0113102235
2472.0,2472.0,0.1082459
2473.0,2473.0,0.032017637
2474.0,2474.0,0.0539575
2475.0,2475.0,6.737269E-6
2476.0,2476.0,0.6532038
2477.0,2477.0,3.793495E-5
2478.0,2478.0,7.298548E-5
2479.0,2479.0,0.645987
2480.0,2480.0,8.467804E-5
2481.0,2481.0,0.694422
2482.0,2482.0,0.011518463
2483.0,2483.0,8.2711325E-5
2484.0,2484.0,3.280701E-5
2485.0,2485.0,0.0055388743
2486.0,2486.0,0.41547725
2487.0,2487.0,0.3484442
2488.0,2488.0,7.7989637E-7
2489.0,2489.0,0.007602374
2490.0,2490.0,4.0469335E-5
2491.0,2491.0,0.12948015
2492.0,2492.0,0.40043235
2493.0,2493.0,3.6209913E-5
2494.0,2494.0,0.0062978654
2495.0,2495.0,1.4240716E-7
2496.0,2496.0,0.004269644
2497.0,2497.0,0.0074069784
2498.0,2498.0,0.6170781
2499.0,2499.0,0.019195337
2500.0,2500.0,0.018422365
2501.0,2501.0,0.24517502
2502.0,2502.0,0.038988594
2503.0,2503.0,0.31098834
2504.0,2504.0,0.19927703
2505.0,2505.0,0.6188058
2506.0,2506.0,6.868642E-7
2507.0,2507.0,2.818942E-6
2508.0,2508.0,0.004014979
2509.0,2509.0,0.0027394765
2510.0,2510.0,9.3505274E-5
2511.0,2511.0,7.200576E-5
2512.0,2512.0,0.014975067
2513.0,2513.0,2.9541407E-4
2514.0,2514.0,0.28586346
2515.0,2515.0,1.7425179E-4
2516.0,2516.0,2.7395585E-5
2517.0,2517.0,0.011099441
2518.0,2518.0,2.3346165E-6
2519.0,2519.0,5.421611E-7
2520.0,2520.0,1.9759941E-4
2521.0,2521.0,0.52208674
2522.0,2522.0,0.034763277
2523.0,2523.0,0.0013468633
2524.0,2524.0,8.2635255E-5
2525.0,2525.0,0.76629263
2526.0,2526.0,0.37086374
2527.0,2527.0,0.050871752
2528.0,2528.0,0.32326406
2529.0,2529.0,0.3055139
2530.0,2530.0,0.086810976
2531.0,2531.0,4.956224E-5
2532.0,2532.0,0.4116208
2533.0,2533.0,0.0059637115
2534.0,2534.0,0.0012442477
2535.0,2535.0,9.461751E-6
2536.0,2536.0,0.15759313
2537.0,2537.0,0.0049173827
2538.0,2538.0,0.002428877
2539.0,2539.0,0.9316955
2540.0,2540.0,0.07633453
2541.0,2541.0,0.4417594
2542.0,2542.0,0.40141183
2543.0,2543.0,1.0470618E-4
2544.0,2544.0,1.3920916E-5
2545.0,2545.0,0.15581918
2546.0,2546.0,0.6050515
2547.0,2547.0,1.147865E-4
2548.0,2548.0,0.084327504
2549.0,2549.0,1.5061103E-5
2550.0,2550.0,1.4232062E-7
2551.0,2551.0,0.12616113
2552.0,2552.0,0.28420493
2553.0,2553.0,0.0026605427
2554.0,2554.0,0.26195467
2555.0,2555.0,0.07345935
2556.0,2556.0,8.4736655E-7
2557.0,2557.0,0.002628512
2558.0,2558.0,0.599349
2559.0,2559.0,3.661013E-6
2560.0,2560.0,0.27364957
2561.0,2561.0,2.1467204E-5
2562.0,2562.0,4.0324537E-7
2563.0,2563.0,0.17538323
2564.0,2564.0,0.19529341
2565.0,2565.0,1.2560976E-5
2566.0,2566.0,0.040285833
2567.0,2567.0,6.574019E-4
2568.0,2568.0,1.3710197E-6
2569.0,2569.0,7.911928E-6
2570.0,2570.0,1.3253206E-4
2571.0,2571.0,1.1603429E-4
2572.0,2572.0,0.56740695
2573.0,2573.0,0.15979269
2574.0,2574.0,0.09473812
2575.0,2575.0,0.007314853
2576.0,2576.0,0.0053714025
2577.0,2577.0,0.0010961449
2578.0,2578.0,0.1910182
2579.0,2579.0,0.024282103
2580.0,2580.0,0.17077942
2581.0,2581.0,0.3093979
2582.0,2582.0,0.020451961
2583.0,2583.0,0.7297372
2584.0,2584.0,0.95154816
2585.0,2585.0,1.4375657E-4
2586.0,2586.0,0.004084387
2587.0,2587.0,6.722836E-5
2588.0,2588.0,0.0047912262
2589.0,2589.0,0.45103645
2590.0,2590.0,0.14260164
2591.0,2591.0,1.09126966E-4
2592.0,2592.0,2.11038E-4
2593.0,2593.0,0.24122304
2594.0,2594.0,0.14775231
2595.0,2595.0,0.506587
2596.0,2596.0,0.0035743213
2597.0,2597.0,0.002312854
2598.0,2598.0,0.050722558
2599.0,2599.0,0.025170851
2600.0,2600.0,0.60164934
2601.0,2601.0,2.861057E-4
2602.0,2602.0,0.010088083
2603.0,2603.0,0.13456737
2604.0,2604.0,0.0015937536
2605.0,2605.0,7.5975586E-5
2606.0,2606.0,2.0133877E-4
2607.0,2607.0,0.13708617
2608.0,2608.0,3.3932013E-6
2609.0,2609.0,0.01941935
2610.0,2610.0,0.12161847
2611.0,2611.0,0.03619438
2612.0,2612.0,0.0018535244
2613.0,2613.0,1.04385734E-4
2614.0,2614.0,2.0960375E-5
2615.0,2615.0,0.39099434
2616.0,2616.0,0.45553178
2617.0,2617.0,0.06549031
2618.0,2618.0,0.019705532
2619.0,2619.0,2.5006995E-4
2620.0,2620.0,0.119324274
2621.0,2621.0,0.19890155
2622.0,2622.0,0.21026543
2623.0,2623.0,9.239954E-5
2624.0,2624.0,2.4075746E-4
2625.0,2625.0,9.6037E-7
2626.0,2626.0,0.5016464
2627.0,2627.0,0.009564955
2628.0,2628.0,0.08666874
2629.0,2629.0,9.688387E-6
2630.0,2630.0,5.019548E-5
2631.0,2631.0,0.3042453
2632.0,2632.0,3.056358E-4
2633.0,2633.0,9.0693277E-7
2634.0,2634.0,0.9649486
2635.0,2635.0,2.6528971E-6
2636.0,2636.0,2.4489043E-4
2637.0,2637.0,1.16752286E-4
2638.0,2638.0,0.7260798
2639.0,2639.0,6.4464356E-4
2640.0,2640.0,0.22399525
2641.0,2641.0,0.19114713
2642.0,2642.0,1.2405368E-4
2643.0,2643.0,0.006999379
2644.0,2644.0,5.859995E-4
2645.0,2645.0,0.15443674
2646.0,2646.0,2.135372E-6
2647.0,2647.0,0.009477452
2648.0,2648.0,1.3220691E-4
2649.0,2649.0,0.9694848
2650.0,2650.0,2.471015E-4
2651.0,2651.0,0.15683778
2652.0,2652.0,0.28267446
2653.0,2653.0,7.64285E-4
2654.0,2654.0,0.41276735
2655.0,2655.0,0.8860121
2656.0,2656.0,0.26418343
2657.0,2657.0,0.02180283
2658.0,2658.0,1.3470978E-7
2659.0,2659.0,7.688077E-5
2660.0,2660.0,0.15417704
2661.0,2661.0,0.0013321929
2662.0,2662.0,0.04029214
2663.0,2663.0,0.026316263
2664.0,2664.0,0.0013994894
2665.0,2665.0,0.081267245
2666.0,2666.0,5.9955128E-6
2667.0,2667.0,6.7478564E-4
2668.0,2668.0,0.045431513
2669.0,2669.0,0.001760822
2670.0,2670.0,0.11774092
2671.0,2671.0,0.011135655
2672.0,2672.0,0.05099133
2673.0,2673.0,0.0015404588
2674.0,2674.0,8.0267026E-4
2675.0,2675.0,1.652334E-5
2676.0,2676.0,2.0249376E-4
2677.0,2677.0,0.6417559
2678.0,2678.0,0.13416223
2679.0,2679.0,0.15675567
2680.0,2680.0,2.6530565E-6
2681.0,2681.0,3.2360244E-6
2682.0,2682.0,0.010472521
2683.0,2683.0,0.027133126
2684.0,2684.0,2.3007035E-5
2685.0,2685.0,1.334639E-4
2686.0,2686.0,5.6324665E-5
2687.0,2687.0,0.016248262
2688.0,2688.0,1.22538795E-5
2689.0,2689.0,0.007527371
2690.0,2690.0,0.12390585
2691.0,2691.0,2.1833109E-4
2692.0,2692.0,0.73413783
2693.0,2693.0,0.46213084
2694.0,2694.0,0.46070862
2695.0,2695.0,0.095266595
2696.0,2696.0,0.47260967
2697.0,2697.0,8.715342E-5
2698.0,2698.0,3.2994128E-4
2699.0,2699.0,0.49777263
2700.0,2700.0,0.43040577
2701.0,2701.0,0.4529549
2702.0,2702.0,0.23911965
2703.0,2703.0,1.03305414E-4
2704.0,2704.0,0.01577973
2705.0,2705.0,0.2917675
2706.0,2706.0,0.060530014
2707.0,2707.0,1.9370063E-6
2708.0,2708.0,2.8731743E-5
2709.0,2709.0,5.2894843E-6
2710.0,2710.0,0.052422356
2711.0,2711.0,0.11223999
2712.0,2712.0,9.8521065E-5
2713.0,2713.0,3.105416E-5
2714.0,2714.0,0.4010242
2715.0,2715.0,1.4527253E-4
2716.0,2716.0,0.0059726546
2717.0,2717.0,0.44169423
2718.0,2718.0,1.5882835E-4
2719.0,2719.0,0.13220163
2720.0,2720.0,0.2216462
2721.0,2721.0,7.5545325E-4
2722.0,2722.0,0.034945063
2723.0,2723.0,4.7402857E-5
2724.0,2724.0,0.0012582954
2725.0,2725.0,0.008904624
2726.0,2726.0,0.0038401496
2727.0,2727.0,3.5142363E-4
2728.0,2728.0,0.27132142
2729.0,2729.0,0.47940797
2730.0,2730.0,0.017390326
2731.0,2731.0,0.16220249
2732.0,2732.0,0.45333713
2733.0,2733.0,2.319844E-6
2734.0,2734.0,0.015305077
2735.0,2735.0,4.0327214E-7
2736.0,2736.0,8.675839E-4
2737.0,2737.0,3.726438E-5
2738.0,2738.0,0.6835522
2739.0,2739.0,4.597923E-6
2740.0,2740.0,0.0014792432
2741.0,2741.0,0.16202544
2742.0,2742.0,1.40818E-4
2743.0,2743.0,0.0059121563
2744.0,2744.0,4.066233E-5
2745.0,2745.0,3.8682885E-4
2746.0,2746.0,0.25498083
2747.0,2747.0,3.053725E-6
2748.0,2748.0,2.526272E-4
2749.0,2749.0,5.893457E-5
2750.0,2750.0,0.0068573286
2751.0,2751.0,0.2780327
2752.0,2752.0,0.0026805804
2753.0,2753.0,0.04906102
2754.0,2754.0,0.73893857
2755.0,2755.0,0.008386545
2756.0,2756.0,0.010917544
2757.0,2757.0,4.9586146E-5
2758.0,2758.0,1.4483454E-4
2759.0,2759.0,5.164882E-5
2760.0,2760.0,0.10695757
2761.0,2761.0,0.003605903
2762.0,2762.0,0.0012700224
2763.0,2763.0,0.028790371
2764.0,2764.0,0.06561132
2765.0,2765.0,0.022329709
2766.0,2766.0,0.011456484
2767.0,2767.0,0.10675794
2768.0,2768.0,8.8935404E-4
2769.0,2769.0,0.5169769
2770.0,2770.0,4.655486E-5
2771.0,2771.0,0.00106973
2772.0,2772.0,1.3448806E-4
2773.0,2773.0,4.3139917E-6
2774.0,2774.0,1.2941193E-5
2775.0,2775.0,0.28635243
2776.0,2776.0,0.12528126
2777.0,2777.0,0.066732846
2778.0,2778.0,0.0040599764
2779.0,2779.0,5.905421E-5
2780.0,2780.0,5.4265463E-5
2781.0,2781.0,0.23412532
2782.0,2782.0,2.336669E-4
2783.0,2783.0,2.9217875E-7
2784.0,2784.0,9.77012E-5
2785.0,2785.0,3.5933385E-4
2786.0,2786.0,0.003984624
2787.0,2787.0,0.21567294
2788.0,2788.0,1.247857E-5
2789.0,2789.0,5.200572E-4
2790.0,2790.0,0.0018850433
2791.0,2791.0,5.2899883E-5
2792.0,2792.0,6.782461E-5
2793.0,2793.0,0.33191565
2794.0,2794.0,0.0015538742
2795.0,2795.0,9.578764E-4
2796.0,2796.0,1.6593895E-6
2797.0,2797.0,0.00528197
2798.0,2798.0,1.8492434E-6
2799.0,2799.0,0.030917227
2800.0,2800.0,1.016648E-4
2801.0,2801.0,1.5952879E-4
2802.0,2802.0,6.18912E-5
2803.0,2803.0,0.027220508
2804.0,2804.0,4.156417E-6
2805.0,2805.0,0.61799765
2806.0,2806.0,0.10080509
2807.0,2807.0,0.44243643
2808.0,2808.0,0.5055067
2809.0,2809.0,3.9963747E-6
2810.0,2810.0,2.1834685E-6
2811.0,2811.0,0.022209339
2812.0,2812.0,0.017995695
2813.0,2813.0,4.582011E-6
2814.0,2814.0,1.0601549E-5
2815.0,2815.0,3.4727727E-5
2816.0,2816.0,0.57059723
2817.0,2817.0,1.372892E-4
2818.0,2818.0,0.0066905734
2819.0,2819.0,0.9258039
2820.0,2820.0,0.007457756
2821.0,2821.0,0.3248006
2822.0,2822.0,0.09594462
2823.0,2823.0,0.3850114
2824.0,2824.0,0.36563754
2825.0,2825.0,3.958864E-5
2826.0,2826.0,1.97321E-4
2827.0,2827.0,0.047175225
2828.0,2828.0,1.2204112E-5
2829.0,2829.0,4.072293E-4
2830.0,2830.0,0.15946373
2831.0,2831.0,0.0014553398
2832.0,2832.0,1.5064596E-5
2833.0,2833.0,0.0052298275
2834.0,2834.0,0.15372139
2835.0,2835.0,0.5831915
2836.0,2836.0,0.0055465135
2837.0,2837.0,0.023216046
2838.0,2838.0,4.3767883E-4
2839.0,2839.0,0.5991585
2840.0,2840.0,0.3486984
2841.0,2841.0,0.16171283
2842.0,2842.0,0.009789695
2843.0,2843.0,1.2080041E-4
2844.0,2844.0,1.697024E-5
2845.0,2845.0,0.02145978
2846.0,2846.0,0.16378377
2847.0,2847.0,9.931583E-5
2848.0,2848.0,6.136451E-5
2849.0,2849.0,0.005950662
2850.0,2850.0,2.3473675E-7
2851.0,2851.0,0.25512075
2852.0,2852.0,0.0011895567
2853.0,2853.0,0.0037742413
2854.0,2854.0,0.018168783
2855.0,2855.0,0.007270704
2856.0,2856.0,1.6943999E-7
2857.0,2857.0,6.718886E-5
2858.0,2858.0,0.52208203
2859.0,2859.0,7.8540616E-5
2860.0,2860.0,1.3456866E-4
2861.0,2861.0,3.4975605E-5
2862.0,2862.0,0.02691689
2863.0,2863.0,9.4989584E-5
2864.0,2864.0,7.9674827E-4
2865.0,2865.0,0.33644384
2866.0,2866.0,0.07933117
2867.0,2867.0,8.230759E-5
2868.0,2868.0,0.18730211
2869.0,2869.0,2.2657387E-4
2870.0,2870.0,0.6053539
2871.0,2871.0,1.4083897E-4
2872.0,2872.0,7.110363E-5
2873.0,2873.0,0.19604616
2874.0,2874.0,0.00395124
2875.0,2875.0,7.697598E-5
2876.0,2876.0,1.4497581E-4
2877.0,2877.0,7.758116E-6
2878.0,2878.0,0.4598547
2879.0,2879.0,0.1350368
2880.0,2880.0,3.386761E-7
2881.0,2881.0,0.07753482
2882.0,2882.0,1.8630673E-6
2883.0,2883.0,1.3039677E-4
2884.0,2884.0,0.14083825
2885.0,2885.0,0.21350855
2886.0,2886.0,1.5326711E-6
2887.0,2887.0,0.22807609
2888.0,2888.0,5.630076E-5
2889.0,2889.0,7.9973695E-5
2890.0,2890.0,0.32466236
2891.0,2891.0,0.25608048
2892.0,2892.0,0.32722655
2893.0,2893.0,9.140914E-6
2894.0,2894.0,0.06359165
2895.0,2895.0,4.4961555E-5
2896.0,2896.0,0.0141531145
2897.0,2897.0,0.0014454677
2898.0,2898.0,4.836631E-5
2899.0,2899.0,1.4355044E-4
2900.0,2900.0,0.0010238552
2901.0,2901.0,0.027300986
2902.0,2902.0,0.13786016
2903.0,2903.0,7.3529145E-6
2904.0,2904.0,5.9760358E-5
2905.0,2905.0,4.207794E-6
2906.0,2906.0,0.003994732
2907.0,2907.0,8.48344E-5
2908.0,2908.0,0.504723
2909.0,2909.0,0.011878182
2910.0,2910.0,0.03909679
2911.0,2911.0,2.7461008E-6
2912.0,2912.0,0.33893213
2913.0,2913.0,1.8820222E-4
2914.0,2914.0,0.034162078
2915.0,2915.0,0.43703604
2916.0,2916.0,0.09228773
2917.0,2917.0,0.20781837
2918.0,2918.0,0.7465075
2919.0,2919.0,0.012386581
2920.0,2920.0,0.010861749
2921.0,2921.0,3.6012025E-5
2922.0,2922.0,0.5064062
2923.0,2923.0,2.7048748E-6
2924.0,2924.0,0.011585114
2925.0,2925.0,0.6945109
2926.0,2926.0,0.0063262777
