Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
2.31899E-4,22.507662401,0.364963651,0.140487405,0.156626506,0
2.33508E-4,22.76370512,0.366961311,0.139361049,0.168674699,0
2.3523E-4,23.021722842,0.369092134,0.138234692,0.168674699,0
2.37093E-4,23.258016956,0.371388794,0.137210731,0.168674699,0
2.38627E-4,23.51988783,0.373274837,0.136084374,0.168674699,0
2.40182E-4,23.759185899,0.375179988,0.135060414,0.168674699,0
2.42425E-4,24.000676768,0.377917861,0.134036453,0.168674699,0
2.4475E-4,24.268774567,0.380744064,0.132910096,0.180722892,0
2.46424E-4,24.514398858,0.382769858,0.131886136,0.180722892,0
2.47087E-4,24.761291641,0.383570632,0.130862175,0.180722892,0
2.4889E-4,25.009296742,0.385743021,0.129838214,0.180722892,0
2.50339E-4,25.259201726,0.387483127,0.128814254,0.192771084,0
2.52049E-4,25.510431182,0.389530582,0.127790293,0.192771084,0
2.52792E-4,25.762872857,0.390418281,0.126766332,0.192771084,0
2.53849E-4,26.016232709,0.391679033,0.125742371,0.192771084,0
2.56066E-4,26.271205138,0.394314336,0.124718411,0.192771084,0
2.57362E-4,26.502260865,0.395848771,0.123796846,0.192771084,0
2.58749E-4,26.760337859,0.397487339,0.122772886,0.204819277,0
2.6059E-4,27.0200659,0.399654923,0.121748925,0.204819277,0
2.61852E-4,27.255369274,0.401137003,0.12082736,0.204819277,0
2.62757E-4,27.51780909,0.402196973,0.1198034,0.204819277,0
2.64307E-4,27.754947828,0.404008451,0.118881835,0.204819277,0
2.66455E-4,28.020439027,0.406510333,0.117857874,0.204819277,0
2.67411E-4,28.260727671,0.407620205,0.11693631,0.204819277,0
2.68194E-4,28.501645671,0.408527285,0.116014745,0.21686747,0
2.70249E-4,28.770991684,0.410902832,0.114990784,0.21686747,0
2.71868E-4,29.015017603,0.412767342,0.11406922,0.228915663,0
2.73756E-4,29.260642439,0.414934261,0.113147655,0.228915663,0
2.7425E-4,29.507324886,0.415500023,0.112226091,0.228915663,0
2.75136E-4,29.754576066,0.416513468,0.111304526,0.228915663,0
2.76188E-4,30.002610959,0.417713354,0.110382961,0.228915663,0
2.7878E-4,30.252604077,0.420661896,0.109461397,0.228915663,0
2.80563E-4,30.504335196,0.422680876,0.108539832,0.228915663,0
2.82232E-4,30.757792736,0.424564238,0.107618267,0.228915663,0
2.83206E-4,31.012293215,0.425660819,0.106696703,0.240963855,0
2.84733E-4,31.267780951,0.427375565,0.105775138,0.240963855,0
2.85956E-4,31.524657684,0.428745102,0.104853574,0.253012048,0
2.87443E-4,31.754190671,0.43040576,0.104034405,0.265060241,0
2.89936E-4,32.014008744,0.433179068,0.10311284,0.265060241,0
2.91247E-4,32.275582437,0.434632835,0.102191276,0.265060241,0
2.93423E-4,32.509468539,0.437036041,0.101372107,0.265060241,0
2.94811E-4,32.774332919,0.438564084,0.100450543,0.277108434,0
2.95996E-4,33.010563966,0.439865817,0.099631374,0.277108434,0
2.97573E-4,33.27779272,0.441592326,0.09870981,0.277108434,0
2.98378E-4,33.516252164,0.442471923,0.097890641,0.277108434,0
2.99629E-4,33.755547116,0.443835999,0.097071472,0.301204819,0
3.01154E-4,34.025855498,0.445493971,0.096149908,0.313253012,0
3.02992E-4,34.26776378,0.447486517,0.095330739,0.325301205,0
3.04012E-4,34.510467695,0.448588454,0.094511571,0.325301205,0
3.05216E-4,34.754266793,0.44988771,0.093692402,0.325301205,0
3.06717E-4,35.029764918,0.45150147,0.092770838,0.325301205,0
3.08107E-4,35.275820538,0.452992069,0.091951669,0.325301205,0
3.09073E-4,35.522720204,0.454026481,0.091132501,0.325301205,0
3.10578E-4,35.770653548,0.455632789,0.090313332,0.325301205,0
3.12886E-4,36.020261182,0.458087498,0.089494163,0.325301205,0
3.15039E-4,36.271394694,0.460366718,0.088674995,0.325301205,0
3.17026E-4,36.524228925,0.462462022,0.087855826,0.325301205,0
3.18871E-4,36.778701364,0.464400792,0.087036658,0.325301205,0
3.20263E-4,37.002515217,0.465859014,0.086319885,0.337349398,0
3.21215E-4,37.259253205,0.466853218,0.085500717,0.337349398,0
3.242E-4,37.517450864,0.469960346,0.084681548,0.337349398,0
3.25725E-4,37.77761974,0.471541194,0.08386238,0.337349398,0
3.26991E-4,38.006062927,0.472849534,0.083145607,0.337349398,0
3.28811E-4,38.268503406,0.474724708,0.082326439,0.34939759,0
3.31354E-4,38.532554322,0.477334085,0.08150727,0.34939759,0
3.33492E-4,38.765480259,0.479517226,0.080790498,0.361445783,0
3.35899E-4,39.033134406,0.481964358,0.079971329,0.373493976,0
3.36721E-4,39.268582418,0.482797973,0.079254557,0.373493976,0
3.38088E-4,39.504919651,0.484179614,0.078537784,0.373493976,0
3.39922E-4,39.776270913,0.486029154,0.077718616,0.373493976,0
3.41249E-4,40.014652203,0.487362334,0.077001843,0.385542169,0
3.42902E-4,40.254228664,0.48901905,0.076285071,0.385542169,0
3.44669E-4,40.529523002,0.490784595,0.075465902,0.385542169,0
3.47032E-4,40.77151819,0.493135077,0.07474913,0.385542169,0
3.50036E-4,41.015459672,0.496107184,0.074032357,0.397590361,0
3.52067E-4,41.261291913,0.498107828,0.073315585,0.397590361,0
3.55494E-4,41.509035492,0.501463873,0.072598812,0.397590361,0
3.58426E-4,41.759013501,0.504317756,0.07188204,0.397590361,0
3.60582E-4,42.010642352,0.506406164,0.071165267,0.397590361,0
3.63932E-4,42.264446752,0.509632903,0.070448495,0.397590361,0
3.66162E-4,42.52009096,0.511770039,0.069731722,0.397590361,0
3.68697E-4,42.777590294,0.514186813,0.06901495,0.409638554,0
3.7105E-4,43.036600298,0.516420294,0.068298177,0.409638554,0
3.73973E-4,43.260284046,0.519179736,0.067683801,0.409638554,0
3.76213E-4,43.522799044,0.521284423,0.066967028,0.409638554,0
3.78285E-4,43.786988904,0.523222524,0.066250256,0.409638554,0
3.79726E-4,44.014590121,0.524565907,0.06563588,0.409638554,0
3.80654E-4,44.28079953,0.525428805,0.064919107,0.409638554,0
3.82949E-4,44.509743788,0.527557202,0.064304731,0.409638554,0
3.86809E-4,44.779674496,0.531114236,0.063587958,0.409638554,0
3.88865E-4,45.012719404,0.532998511,0.062973582,0.409638554,0
3.92626E-4,45.285840326,0.536424868,0.062256809,0.409638554,0
3.95396E-4,45.522500465,0.538931988,0.061642433,0.409638554,0
3.96576E-4,45.760209369,0.539996278,0.061028057,0.421686747,0
3.99482E-4,46.03901626,0.542606135,0.060311284,0.421686747,0
4.01105E-4,46.279126706,0.544057895,0.059696908,0.421686747,0
4.03954E-4,46.520770083,0.546593762,0.059082531,0.421686747,0
4.06751E-4,46.764284198,0.549070147,0.058468155,0.421686747,0
4.08592E-4,47.008796847,0.550692827,0.057853778,0.421686747,0
4.09745E-4,47.254294756,0.551706504,0.057239402,0.421686747,0
4.12517E-4,47.501340266,0.554133004,0.056625026,0.421686747,0
4.14286E-4,47.791068488,0.55567434,0.055908253,0.421686747,0
4.20803E-4,48.000704811,0.561308201,0.055396273,0.421686747,0
4.24342E-4,48.254495002,0.564337529,0.054781896,0.43373494,0
4.27319E-4,48.509924638,0.566870316,0.05416752,0.43373494,0
4.30706E-4,48.767333026,0.569732892,0.053553144,0.445783133,0
4.36482E-4,49.027763239,0.574571596,0.052938767,0.445783133,0
4.40179E-4,49.291010208,0.577640391,0.052324391,0.457831325,0
4.44963E-4,49.512983765,0.581578069,0.05181241,0.457831325,0
4.50168E-4,49.782035079,0.585821109,0.051198034,0.457831325,0
4.51343E-4,50.007522688,0.586772953,0.050686054,0.469879518,0
4.53104E-4,50.279000139,0.588195141,0.050071677,0.469879518,0
4.56727E-4,50.506491578,0.591106143,0.049559697,0.469879518,0
4.61909E-4,50.782624268,0.595234267,0.04894532,0.469879518,0
4.66009E-4,51.014798498,0.598470311,0.04843334,0.469879518,0
4.67427E-4,51.294966958,0.599584245,0.047818964,0.469879518,0
4.72107E-4,51.529670464,0.603236609,0.047306983,0.469879518,0
4.74207E-4,51.766467014,0.604865044,0.046795003,0.469879518,0
4.7484E-4,52.003739284,0.605353917,0.046283023,0.469879518,0
4.78594E-4,52.290576782,0.608244505,0.045668646,0.469879518,0
4.79885E-4,52.530338528,0.609233096,0.045156666,0.469879518,0
4.84446E-4,52.771769528,0.612707319,0.044644686,0.469879518,0
4.86668E-4,53.014739053,0.614389093,0.044132705,0.469879518,0
4.90242E-4,53.259552002,0.617078134,0.043620725,0.469879518,0
4.93052E-4,53.505509174,0.619179408,0.043108745,0.469879518,0
4.96751E-4,53.753579223,0.621927314,0.042596764,0.469879518,0
5.01904E-4,54.003754501,0.625723463,0.042084784,0.481927711,0
5.0427E-4,54.255289191,0.627453344,0.041572804,0.481927711,0
5.08751E-4,54.508578693,0.630707848,0.041060823,0.481927711,0
5.163E-4,54.765793124,0.636126122,0.040548843,0.481927711,0
5.23387E-4,55.026222049,0.641140235,0.040036863,0.481927711,0
5.27378E-4,55.28879734,0.64393415,0.039524882,0.481927711,0
5.30404E-4,55.500702995,0.646037362,0.039115298,0.481927711,0
5.32567E-4,55.766591859,0.647533099,0.038603318,0.481927711,0
5.38287E-4,56.034158736,0.651459081,0.038091337,0.481927711,0
5.42654E-4,56.250598275,0.654426415,0.037681753,0.481927711,0
5.45503E-4,56.522948428,0.656348917,0.037169773,0.493975904,0
5.53513E-4,56.797674693,0.661696699,0.036657792,0.493975904,0
5.58241E-4,57.019934045,0.664814477,0.036248208,0.493975904,0
5.66077E-4,57.301483053,0.669918114,0.035736228,0.506024096,0
5.68276E-4,57.528700319,0.671336473,0.035326643,0.506024096,0
5.75296E-4,57.757785762,0.675823017,0.034917059,0.506024096,0
5.81958E-4,58.046885259,0.680024407,0.034405079,0.518072289,0
5.8762E-4,58.280938455,0.683552186,0.033995495,0.518072289,0
5.9564E-4,58.518110113,0.688482535,0.03358591,0.530120482,0
6.04196E-4,58.758570579,0.693658382,0.033176326,0.530120482,0
6.0588E-4,59.000848574,0.694666516,0.032766742,0.530120482,0
6.22407E-4,59.308432017,0.704389356,0.032254761,0.530120482,0
6.2811E-4,59.559020268,0.707672193,0.031845177,0.542168675,0
6.37111E-4,59.813581856,0.712779218,0.031435593,0.542168675,0
6.41069E-4,60.005528869,0.714996428,0.031128405,0.542168675,0
6.52398E-4,60.265303024,0.721248981,0.03071882,0.542168675,0
6.59322E-4,60.527563799,0.725002881,0.030309236,0.542168675,0
6.63719E-4,60.792288482,0.727359897,0.029899652,0.542168675,0
6.74842E-4,61.059427212,0.733233864,0.029490068,0.542168675,0
6.76763E-4,61.262361841,0.734235564,0.029182879,0.542168675,0
6.82604E-4,61.534878932,0.737257556,0.028773295,0.542168675,0
6.86026E-4,61.808649631,0.739012014,0.028363711,0.554216867,0
6.8856E-4,62.014992454,0.740304112,0.028056523,0.554216867,0
6.93853E-4,62.291951221,0.742981489,0.027646938,0.554216867,0
6.97563E-4,62.500789557,0.744841699,0.02733975,0.554216867,0
7.0197E-4,62.78138122,0.747034211,0.026930166,0.554216867,0
7.08856E-4,63.063994648,0.750422385,0.026520582,0.554216867,0
7.12748E-4,63.277425018,0.752316977,0.026213393,0.554216867,0
7.17866E-4,63.56413338,0.754786457,0.025803809,0.554216867,0
7.25502E-4,63.781499189,0.758425491,0.025496621,0.554216867,0
7.32647E-4,64.00119763,0.761781907,0.025189433,0.554216867,0
7.36364E-4,64.295280393,0.763509204,0.024779848,0.554216867,0
7.37851E-4,64.516524752,0.764197162,0.02447266,0.56626506,0
7.42706E-4,64.813301027,0.766427771,0.024063076,0.56626506,0
7.48948E-4,65.037644805,0.76926533,0.023755888,0.56626506,0
7.51727E-4,65.262686301,0.770517297,0.0234487,0.56626506,0
7.55726E-4,65.564576033,0.772307573,0.023039115,0.578313253,0
7.60891E-4,65.792262266,0.774598369,0.022731927,0.590361446,0
7.72093E-4,66.022402475,0.77948872,0.022424739,0.590361446,0
7.76361E-4,66.254871446,0.781323999,0.022117551,0.590361446,0
7.95156E-4,66.570042973,0.789225206,0.021707966,0.590361446,0
8.03082E-4,66.810262574,0.792470934,0.021400778,0.590361446,0
8.14032E-4,67.053464893,0.796873162,0.02109359,0.590361446,0
8.2035E-4,67.299044389,0.799370809,0.020786402,0.590361446,0
8.27773E-4,67.546819367,0.802265917,0.020479214,0.590361446,0
8.34809E-4,67.796417872,0.80497112,0.020172025,0.590361446,0
8.44901E-4,68.049312781,0.808787379,0.019864837,0.590361446,0
8.60969E-4,68.305176844,0.814709724,0.019557649,0.590361446,0
8.64622E-4,68.564205339,0.816030217,0.019250461,0.602409639,0
8.69496E-4,68.824837204,0.817777613,0.018943273,0.614457831,0
8.84149E-4,69.001426655,0.822931696,0.01873848,0.614457831,0
8.92447E-4,69.268624138,0.825785341,0.018431292,0.614457831,0
8.9785E-4,69.537400679,0.827618584,0.018124104,0.626506024,0
9.1468E-4,69.81087842,0.833206749,0.017816916,0.65060241,0
9.1873E-4,70.085966251,0.834524367,0.017509728,0.65060241,0
9.2678E-4,70.270971766,0.837112188,0.017304935,0.65060241,0
9.28419E-4,70.549386941,0.837634076,0.016997747,0.65060241,0
9.32849E-4,70.82910816,0.83903645,0.016690559,0.662650602,0
9.46293E-4,71.017539331,0.843218345,0.016485767,0.662650602,0
9.57242E-4,71.304321457,0.846543766,0.016178579,0.674698795,0
9.67814E-4,71.59347163,0.849687713,0.015871391,0.686746988,0
9.69839E-4,71.787430578,0.850282415,0.015666598,0.686746988,0
9.75381E-4,72.079774956,0.851898297,0.01535941,0.686746988,0
9.90875E-4,72.276827348,0.856323969,0.015154618,0.698795181,0
1.00332E-3,72.577345524,0.859781901,0.01484743,0.710843373,0
1.00863E-3,72.778727491,0.861234366,0.014642638,0.710843373,0
1.01573E-3,73.082982243,0.86314792,0.01433545,0.710843373,0
1.01948E-3,73.286701339,0.8641514,0.014130657,0.710843373,0
1.04385E-3,73.595900338,0.870480865,0.013823469,0.710843373,0
1.05023E-3,73.805790706,0.872087307,0.013618677,0.710843373,0
1.06322E-3,74.017725245,0.875300469,0.013413885,0.710843373,0
1.07907E-3,74.340276541,0.879110941,0.013106697,0.710843373,0
1.08303E-3,74.556603605,0.880045131,0.012901905,0.722891566,0
1.08441E-3,74.773403553,0.880369549,0.012697112,0.722891566,0
1.09288E-3,75.10075736,0.882335687,0.012389924,0.722891566,0
1.09483E-3,75.319624227,0.88278393,0.012185132,0.722891566,0
1.10046E-3,75.539259141,0.884069444,0.01198034,0.734939759,0
1.10667E-3,75.760070878,0.885470679,0.011775548,0.746987952,0
1.12623E-3,76.095186249,0.889775438,0.01146836,0.746987952,0
1.1529E-3,76.325231541,0.895383962,0.011263567,0.746987952,0
1.16798E-3,76.557394985,0.898426749,0.011058775,0.746987952,0
1.1799E-3,76.792680361,0.900770558,0.010853983,0.746987952,0
1.20345E-3,77.031110138,0.905242357,0.010649191,0.759036145,0
1.21636E-3,77.273698573,0.907607778,0.010444399,0.759036145,0
1.22773E-3,77.518510452,0.90964239,0.010239607,0.759036145,0
1.24963E-3,77.766299155,0.913434349,0.010034815,0.771084337,0
1.27664E-3,78.021357141,0.917894476,0.009830023,0.771084337,0
1.27868E-3,78.276959731,0.918221668,0.00962523,0.771084337,0
1.28E-3,78.532902223,0.918432436,0.009420438,0.771084337,0
1.28511E-3,78.789900016,0.919244226,0.009215646,0.771084337,0
1.29305E-3,79.048151379,0.920489726,0.009010854,0.771084337,0
1.29824E-3,79.307449871,0.921293848,0.008806062,0.771084337,0
1.30795E-3,79.568267762,0.92277578,0.00860127,0.771084337,0
1.3237E-3,79.831994904,0.925122094,0.008396478,0.771084337,0
1.32924E-3,80.097756101,0.92592865,0.008191685,0.771084337,0
1.3337E-3,80.364358607,0.926574,0.007986893,0.771084337,0
1.34724E-3,80.633334038,0.928494359,0.007782101,0.771084337,0
1.34777E-3,80.768110756,0.928568221,0.007679705,0.771084337,0
1.37014E-3,81.04038223,0.931630034,0.007474913,0.771084337,0
1.37685E-3,81.315130067,0.932522032,0.007270121,0.771084337,0
1.38618E-3,81.591708284,0.933743866,0.007065329,0.795180723,0
1.41652E-3,81.872240551,0.937565708,0.006860537,0.795180723,0
1.42786E-3,82.015026999,0.938936925,0.00675814,0.795180723,0
1.45865E-3,82.304399052,0.942509074,0.006553348,0.807228916,0
1.47273E-3,82.597933064,0.944072659,0.006348556,0.807228916,0
1.53328E-3,82.902522971,0.95032568,0.006143764,0.807228916,0
1.54601E-3,83.057123998,0.95154815,0.006041368,0.807228916,0
1.56744E-3,83.370583851,0.953539122,0.005836576,0.807228916,0
1.57086E-3,83.527670342,0.953849695,0.00573418,0.807228916,0
1.58323E-3,83.84372879,0.954953589,0.005529388,0.819277108,0
1.59523E-3,84.003251677,0.955999658,0.005426992,0.819277108,0
1.66685E-3,84.330793661,0.961756891,0.005222199,0.831325301,0
1.68649E-3,84.666464961,0.963199938,0.005017407,0.831325301,0
1.68691E-3,84.835156098,0.963230182,0.004915011,0.831325301,0
1.69065E-3,85.004221236,0.96349847,0.004812615,0.831325301,0
1.73979E-3,85.349336104,0.966847122,0.004607823,0.831325301,0
1.76517E-3,85.525853566,0.968454435,0.004505427,0.831325301,0
1.78321E-3,85.88238795,0.969548959,0.004300635,0.831325301,0
1.80389E-3,86.062776564,0.970757199,0.004198239,0.831325301,0
1.88927E-3,86.438822566,0.975259161,0.003993447,0.831325301,0
1.8996E-3,86.628782167,0.975754586,0.003891051,0.843373494,0
1.93327E-3,86.822108783,0.97730149,0.003788655,0.843373494,0
1.95088E-3,87.017196582,0.978070907,0.003686258,0.843373494,0
1.99362E-3,87.414113965,0.979831625,0.003481466,0.843373494,0
2.03888E-3,87.618001828,0.981541898,0.00337907,0.855421687,0
2.03981E-3,87.821982608,0.981575449,0.003276674,0.855421687,0
2.10001E-3,88.031983726,0.983624242,0.003174278,0.855421687,0
2.19141E-3,88.464808913,0.986307605,0.002969486,0.86746988,0
2.19398E-3,88.684207013,0.986376404,0.00286709,0.86746988,0
2.21876E-3,88.906083176,0.987021667,0.002764694,0.86746988,0
2.25618E-3,89.131700682,0.987938441,0.002662298,0.879518072,0
2.26008E-3,89.357708361,0.988030238,0.002559902,0.879518072,0
2.33788E-3,89.591496666,0.989721708,0.002457506,0.879518072,0
2.44584E-3,89.836080172,0.991680041,0.00235511,0.891566265,0
2.51049E-3,90.087128918,0.992669352,0.002252713,0.891566265,0
2.5293E-3,90.340059179,0.992934508,0.002150317,0.891566265,0
2.5707E-3,90.597129664,0.993484692,0.002047921,0.891566265,0
2.57328E-3,90.854457541,0.993517446,0.001945525,0.891566265,0
2.60808E-3,91.115265254,0.993944438,0.001843129,0.891566265,0
2.87205E-3,91.40246998,0.996388558,0.001740733,0.891566265,0
2.90775E-3,91.69324519,0.996632418,0.001638337,0.903614458,0
2.97728E-3,91.990973213,0.997061044,0.001535941,0.915662651,0
3.03282E-3,92.294255661,0.997363914,0.001433545,0.915662651,0
3.06412E-3,92.600667542,0.997520594,0.001331149,0.915662651,0
3.14995E-3,92.915662861,0.997904169,0.001228753,0.915662651,0
3.21016E-3,93.236679257,0.998137251,0.001126357,0.915662651,0
4.90255E-3,93.726934205,0.999932237,0.001023961,0.915662651,0
4.91079E-3,94.218013388,0.999933322,0.000921565,0.927710843,0
5.05363E-3,94.723376404,0.99994959,0.000819169,0.939759036,0
5.10053E-3,95.233429687,0.999954013,0.000716772,0.939759036,0
5.14219E-3,95.74764871,0.999957616,0.000614376,0.951807229,0
5.32789E-3,96.280437292,0.999970536,0.00051198,0.963855422,0
6.14928E-3,96.895365679,0.999994101,0.000409584,0.975903614,0
6.72386E-3,97.567751738,0.999998085,0.000307188,0.975903614,0
1.08014E-2,98.647895041,0.999999999,0.000204792,0.975903614,0
1.3521E-2,100,1,0.000102396,0.987951807,0
