Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
1.69572E-4,14.005256449,0.341796183,0.205918493,0.120481928,0
1.71554E-4,14.261108106,0.345005908,0.204382552,0.120481928,0
1.75059E-4,14.504565236,0.35064369,0.202949007,0.120481928,0
1.77743E-4,14.752307179,0.354928888,0.201515462,0.120481928,0
1.80136E-4,15.003392729,0.358724312,0.200081917,0.120481928,0
1.82829E-4,15.25781744,0.362968986,0.198648372,0.120481928,0
1.85501E-4,15.515236447,0.367153519,0.197214827,0.120481928,0
1.86994E-4,15.757205968,0.369480527,0.195883678,0.120481928,0
1.9053E-4,16.002655284,0.374954986,0.194552529,0.120481928,0
1.92774E-4,16.251867265,0.378405126,0.19322138,0.120481928,0
1.94991E-4,16.503942965,0.381795399,0.191890231,0.120481928,0
1.96703E-4,16.758580296,0.384399249,0.190559083,0.120481928,0
1.99208E-4,17.016040049,0.388191645,0.189227934,0.144578313,0
2.01888E-4,17.256872166,0.392222502,0.187999181,0.144578313,0
2.04889E-4,17.501408055,0.396703932,0.186770428,0.144578313,0
2.06674E-4,17.769089927,0.399353834,0.185439279,0.144578313,0
2.09395E-4,18.018990161,0.403372441,0.184210526,0.144578313,0
2.11697E-4,18.250531239,0.406749392,0.18308417,0.144578313,0
2.13532E-4,18.505577934,0.40942818,0.181855417,0.144578313,0
2.1501E-4,18.763073107,0.411578213,0.180626664,0.156626506,0
2.16217E-4,19.000379024,0.413326563,0.179500307,0.180722892,0
2.18403E-4,19.261578469,0.416482092,0.178271554,0.180722892,0
2.20497E-4,19.50309575,0.419487652,0.177145198,0.180722892,0
2.22437E-4,19.768956498,0.422258855,0.175916445,0.180722892,0
2.23641E-4,20.014526404,0.423972336,0.174790088,0.180722892,0
2.25312E-4,20.261527561,0.42634075,0.173663731,0.192771084,0
2.27539E-4,20.510535385,0.429482568,0.172537375,0.192771084,0
2.29232E-4,20.761865094,0.431861135,0.171411018,0.204819277,0
2.30981E-4,21.015121177,0.434305506,0.170284661,0.204819277,0
2.32668E-4,21.270360571,0.436655665,0.169158304,0.204819277,0
2.34514E-4,21.504363635,0.439213999,0.168134344,0.204819277,0
2.36088E-4,21.76352895,0.44138648,0.167007987,0.204819277,0
2.37692E-4,22.000486324,0.443592094,0.165984026,0.204819277,0
2.39187E-4,22.262573353,0.44564088,0.164857669,0.21686747,0
2.40302E-4,22.502441232,0.447163053,0.163833709,0.21686747,0
2.42029E-4,22.767817711,0.449512555,0.162707352,0.21686747,0
2.43579E-4,23.010646958,0.451613662,0.161683391,0.21686747,0
2.44467E-4,23.254708663,0.452813282,0.160659431,0.21686747,0
2.46505E-4,23.500476498,0.455556385,0.15963547,0.21686747,0
2.47333E-4,23.772183763,0.456667385,0.158509113,0.21686747,0
2.48931E-4,24.02027247,0.458804577,0.157485153,0.21686747,0
2.50074E-4,24.26970777,0.4603283,0.156461192,0.228915663,0
2.51226E-4,24.520406176,0.461859219,0.155437231,0.228915663,0
2.52555E-4,24.772377074,0.463620337,0.154413271,0.240963855,0
2.53662E-4,25.000240942,0.465083414,0.153491706,0.240963855,0
2.55278E-4,25.255011676,0.467211442,0.152467745,0.240963855,0
2.5571E-4,25.510503569,0.467777847,0.151443785,0.253012048,0
2.56813E-4,25.766766638,0.469223948,0.150419824,0.253012048,0
2.58116E-4,26.024473019,0.470927574,0.149395863,0.253012048,0
2.60091E-4,26.257612265,0.473498753,0.148474299,0.253012048,0
2.61374E-4,26.518541935,0.475161945,0.147450338,0.253012048,0
2.62348E-4,26.754294584,0.476420487,0.146528773,0.253012048,0
2.63747E-4,27.017627205,0.478225096,0.145504813,0.253012048,0
2.65209E-4,27.255547935,0.480102074,0.144583248,0.253012048,0
2.66214E-4,27.521155752,0.481390029,0.143559287,0.265060241,0
2.67414E-4,27.761337652,0.482922237,0.142637723,0.265060241,0
2.6878E-4,28.00272925,0.484661818,0.141716158,0.265060241,0
2.70416E-4,28.272607281,0.486737108,0.140692197,0.265060241,0
2.72005E-4,28.516890887,0.48874388,0.139770633,0.265060241,0
2.73368E-4,28.762543143,0.490460524,0.138849068,0.265060241,0
2.74361E-4,29.009115711,0.491706247,0.137927504,0.265060241,0
2.75177E-4,29.256500688,0.492728483,0.137005939,0.265060241,0
2.76879E-4,29.504787153,0.494853398,0.136084374,0.265060241,0
2.77722E-4,29.754372147,0.495903206,0.13516281,0.265060241,0
2.78581E-4,30.004834959,0.496970156,0.134241245,0.265060241,0
2.79773E-4,30.256090434,0.498446842,0.133319681,0.265060241,0
2.80942E-4,30.508503584,0.499890283,0.132398116,0.265060241,0
2.81825E-4,30.761946651,0.500978377,0.131476551,0.265060241,0
2.83142E-4,31.016287993,0.502597452,0.130554987,0.277108434,0
2.83809E-4,31.27140214,0.503414376,0.129633422,0.277108434,0
2.85195E-4,31.527300731,0.505109757,0.128711857,0.277108434,0
2.87069E-4,31.756090395,0.507390858,0.127892689,0.301204819,0
2.89083E-4,32.015682462,0.509832243,0.126971124,0.301204819,0
2.90703E-4,32.276748195,0.511786379,0.12604956,0.301204819,0
2.91734E-4,32.509689255,0.513026999,0.125230391,0.301204819,0
2.93377E-4,32.773009646,0.514996431,0.124308827,0.301204819,0
2.93999E-4,33.008062243,0.51573984,0.123489658,0.301204819,0
2.94922E-4,33.273189185,0.516840851,0.122568093,0.301204819,0
2.96065E-4,33.50962822,0.51820057,0.121748925,0.301204819,0
2.97783E-4,33.777112576,0.52023786,0.12082736,0.301204819,0
2.99784E-4,34.016474076,0.52259986,0.120008192,0.313253012,0
3.01048E-4,34.256871934,0.524085789,0.119189023,0.313253012,0
3.02157E-4,34.528448036,0.52538617,0.118267459,0.313253012,0
3.03475E-4,34.770896953,0.526926978,0.11744829,0.313253012,0
3.04421E-4,35.014087211,0.528029275,0.116629121,0.313253012,0
3.05307E-4,35.258043635,0.52905973,0.115809953,0.313253012,0
3.06551E-4,35.502960607,0.530502693,0.114990784,0.325301205,0
3.09173E-4,35.780356445,0.533529001,0.11406922,0.325301205,0
3.09704E-4,36.027982558,0.534138619,0.113250051,0.337349398,0
3.10696E-4,36.276150254,0.535277472,0.112430883,0.337349398,0
3.11501E-4,36.524958994,0.53619951,0.111611714,0.337349398,0
3.13001E-4,36.7747754,0.537912062,0.110792546,0.337349398,0
3.14213E-4,37.025786814,0.539290841,0.109973377,0.337349398,0
3.15356E-4,37.277591184,0.540588494,0.109154208,0.337349398,0
3.1634E-4,37.530253365,0.541701724,0.10833504,0.337349398,0
3.18104E-4,37.752359818,0.54369181,0.107618267,0.34939759,0
3.19076E-4,38.007317095,0.54478447,0.106799099,0.34939759,0
3.20374E-4,38.263148922,0.546238781,0.10597993,0.34939759,0
3.22217E-4,38.520098997,0.548297255,0.105160762,0.34939759,0
3.2343E-4,38.778377004,0.549646295,0.104341593,0.34939759,0
3.24519E-4,39.005224335,0.550854249,0.103624821,0.34939759,0
3.25087E-4,39.265042787,0.551483503,0.102805652,0.34939759,0
3.25891E-4,39.525432935,0.552372127,0.101986484,0.34939759,0
3.26914E-4,39.754157892,0.55350023,0.101269711,0.34939759,0
3.28198E-4,40.016121114,0.554911362,0.100450543,0.34939759,0
3.29301E-4,40.279273562,0.556121196,0.099631374,0.34939759,0
3.30771E-4,40.510309567,0.557726996,0.098914602,0.34939759,0
3.31407E-4,40.77527144,0.558420802,0.098095433,0.34939759,0
3.32224E-4,41.007578238,0.559309341,0.097378661,0.34939759,0
3.33363E-4,41.273754976,0.560545998,0.096559492,0.34939759,0
3.34685E-4,41.507645268,0.56197672,0.09584272,0.34939759,0
3.36299E-4,41.776171243,0.563716773,0.095023551,0.34939759,0
3.37756E-4,42.012272198,0.565281584,0.094306779,0.34939759,0
3.39325E-4,42.283161263,0.566960448,0.09348761,0.34939759,0
3.40769E-4,42.521436569,0.568500078,0.092770838,0.361445783,0
3.41391E-4,42.760261908,0.569161576,0.092054065,0.361445783,0
3.42203E-4,43.033829767,0.57002415,0.091234897,0.361445783,0
3.43566E-4,43.273859955,0.571467015,0.090518124,0.361445783,0
3.44484E-4,43.51471593,0.57243557,0.089801352,0.361445783,0
3.46187E-4,43.756448997,0.574228113,0.089084579,0.361445783,0
3.47819E-4,44.03416618,0.575938734,0.088265411,0.361445783,0
3.49322E-4,44.278225435,0.577507625,0.087548638,0.361445783,0
3.50691E-4,44.523405322,0.578931725,0.086831866,0.361445783,0
3.52196E-4,44.769255512,0.580491451,0.086115093,0.361445783,0
3.53529E-4,45.016265949,0.581868892,0.085398321,0.373493976,0
3.55401E-4,45.264505883,0.583795102,0.084681548,0.373493976,0
3.57017E-4,45.513961197,0.585451056,0.083964776,0.373493976,0
3.58714E-4,45.764708309,0.587181726,0.083248003,0.373493976,0
3.60496E-4,46.016576189,0.588992705,0.082531231,0.373493976,0
3.62094E-4,46.269591569,0.590609692,0.081814458,0.373493976,0
3.63209E-4,46.52336619,0.591733964,0.081097686,0.373493976,0
3.65845E-4,46.778589266,0.594378959,0.080380913,0.373493976,0
3.67518E-4,47.035480834,0.596050169,0.079664141,0.385542169,0
3.68972E-4,47.256508334,0.597495962,0.079049764,0.385542169,0
3.70443E-4,47.515404996,0.598953784,0.078332992,0.385542169,0
3.72569E-4,47.775511461,0.60105062,0.07761622,0.385542169,0
3.75255E-4,48.037322044,0.603685223,0.076899447,0.385542169,0
3.76426E-4,48.262964715,0.604828352,0.076285071,0.397590361,0
3.77823E-4,48.526833351,0.606187553,0.075568298,0.397590361,0
3.78409E-4,48.753732086,0.606756039,0.074953922,0.397590361,0
3.8036E-4,49.019555766,0.608643754,0.074237149,0.397590361,0
3.81899E-4,49.286495827,0.610127039,0.073520377,0.397590361,0
3.83437E-4,49.516081592,0.611603058,0.072906,0.397590361,0
3.85572E-4,49.785517958,0.613642234,0.072189228,0.397590361,0
3.86772E-4,50.017424228,0.614784326,0.071574852,0.397590361,0
3.88097E-4,50.25002769,0.616041709,0.070960475,0.409638554,0
3.89209E-4,50.522235075,0.617092656,0.070243703,0.421686747,0
3.90317E-4,50.756218464,0.618137725,0.069629326,0.421686747,0
3.91988E-4,51.03010726,0.619708526,0.068912554,0.421686747,0
3.93139E-4,51.265695095,0.620786413,0.068298177,0.421686747,0
3.94044E-4,51.501910435,0.621632141,0.067683801,0.421686747,0
3.95839E-4,51.778311178,0.623303128,0.066967028,0.421686747,0
3.97151E-4,52.016155079,0.624520256,0.066352652,0.421686747,0
3.98807E-4,52.255211022,0.626051294,0.065738276,0.421686747,0
4.00878E-4,52.535047665,0.627956069,0.065021503,0.421686747,0
4.01867E-4,52.77583919,0.628862854,0.064407127,0.421686747,0
4.03332E-4,53.017524615,0.630201391,0.06379275,0.421686747,0
4.04655E-4,53.259938908,0.631405886,0.063178374,0.421686747,0
4.06836E-4,53.503597873,0.633383443,0.062563998,0.43373494,0
4.09222E-4,53.789707093,0.635534996,0.061847225,0.445783133,0
4.10351E-4,54.035760973,0.636548067,0.061232849,0.457831325,0
4.11751E-4,54.282478472,0.637801092,0.060618472,0.457831325,0
4.12977E-4,54.529842054,0.63889436,0.060004096,0.457831325,0
4.14228E-4,54.778007448,0.640007492,0.059389719,0.457831325,0
4.15612E-4,55.027058401,0.64123374,0.058775343,0.457831325,0
4.16506E-4,55.27674095,0.642024366,0.058160967,0.457831325,0
4.18277E-4,55.527227188,0.643584789,0.05754659,0.457831325,0
4.21228E-4,55.779142137,0.646169141,0.056932214,0.457831325,0
4.23463E-4,56.032565853,0.648114123,0.056317837,0.457831325,0
4.25174E-4,56.287131796,0.649596071,0.055703461,0.457831325,0
4.26833E-4,56.542558964,0.651026952,0.055089085,0.457831325,0
4.27893E-4,56.756376708,0.651938032,0.054577104,0.457831325,0
4.32583E-4,57.014555487,0.655941319,0.053962728,0.457831325,0
4.3531E-4,57.275040412,0.65824741,0.053348351,0.469879518,0
4.3762E-4,57.536906993,0.660188758,0.052733975,0.469879518,0
4.39224E-4,57.756252494,0.661531244,0.052221995,0.469879518,0
4.41626E-4,58.020708075,0.66353057,0.051607618,0.469879518,0
4.42943E-4,58.2861637,0.664621201,0.050993242,0.469879518,0
4.45356E-4,58.50838747,0.666611147,0.050481262,0.469879518,0
4.49963E-4,58.776965979,0.670378604,0.049866885,0.469879518,0
4.51784E-4,59.002527571,0.671855411,0.049354905,0.469879518,0
4.53752E-4,59.274347418,0.673444101,0.048740528,0.469879518,0
4.54484E-4,59.501418154,0.674033142,0.048228548,0.469879518,0
4.57353E-4,59.775277986,0.676331751,0.047614172,0.481927711,0
4.6032E-4,60.004818056,0.678692081,0.047102191,0.506024096,0
4.62422E-4,60.281635632,0.680353179,0.046487815,0.506024096,0
4.63288E-4,60.513147272,0.681035219,0.045975835,0.518072289,0
4.67072E-4,60.792567311,0.683998087,0.045361458,0.518072289,0
4.70712E-4,61.027533988,0.686822984,0.044849478,0.518072289,0
4.7224E-4,61.263334573,0.688000602,0.044337497,0.518072289,0
4.74998E-4,61.50040855,0.690115783,0.043825517,0.518072289,0
4.78287E-4,61.786664213,0.692619359,0.043211141,0.518072289,0
4.80848E-4,62.026874516,0.694554797,0.04269916,0.518072289,0
4.86831E-4,62.268976248,0.699029059,0.04218718,0.530120482,0
4.90482E-4,62.513717414,0.701727685,0.0416752,0.530120482,0
4.93949E-4,62.760098438,0.704267194,0.041163219,0.530120482,0
4.9833E-4,63.008020591,0.707445517,0.040651239,0.530120482,0
5.08247E-4,63.259849926,0.714514464,0.040139259,0.530120482,0
5.12584E-4,63.515234227,0.717551736,0.039627278,0.530120482,0
5.14577E-4,63.771988476,0.718936921,0.039115298,0.542168675,0
5.18084E-4,64.030276327,0.72135788,0.038603318,0.542168675,0
5.23347E-4,64.29096061,0.724951148,0.038091337,0.542168675,0
5.2647E-4,64.501035088,0.727061986,0.037681753,0.542168675,0
5.3008E-4,64.765331599,0.729481249,0.037169773,0.542168675,0
5.36217E-4,65.032893891,0.733545094,0.036657792,0.542168675,0
5.37719E-4,65.301436984,0.734530573,0.036145812,0.542168675,0
5.40168E-4,65.5172245,0.736129178,0.035736228,0.542168675,0
5.42929E-4,65.788246755,0.737919932,0.035224247,0.554216867,0
5.4648E-4,66.006004479,0.740205033,0.034814663,0.554216867,0
5.48852E-4,66.279743646,0.741720548,0.034302683,0.554216867,0
5.51642E-4,66.555021732,0.743491886,0.033790702,0.56626506,0
5.60159E-4,66.777527653,0.748824214,0.033381118,0.56626506,0
5.64416E-4,67.00243092,0.751447442,0.032971534,0.56626506,0
5.65662E-4,67.284932231,0.752210366,0.032459554,0.56626506,0
5.68895E-4,67.512219591,0.754178126,0.032049969,0.578313253,0
5.70656E-4,67.797161231,0.755243885,0.031537989,0.578313253,0
5.74162E-4,68.026366167,0.757350963,0.031128405,0.578313253,0
5.76962E-4,68.25672887,0.75902082,0.03071882,0.578313253,0
5.80968E-4,68.546415942,0.761390572,0.03020684,0.578313253,0
5.85561E-4,68.779874572,0.764077869,0.029797256,0.578313253,0
5.88291E-4,69.014643927,0.765661458,0.029387672,0.578313253,0
5.95792E-4,69.251602903,0.769957105,0.028978087,0.578313253,0
6.0202E-4,69.551000987,0.773463405,0.028466107,0.578313253,0
6.06498E-4,69.792889751,0.775952187,0.028056523,0.578313253,0
6.08439E-4,70.035920764,0.777021918,0.027646938,0.590361446,0
6.12052E-4,70.280428176,0.779000257,0.027237354,0.590361446,0
6.13397E-4,70.525638282,0.779732117,0.02682777,0.602409639,0
6.15519E-4,70.771587601,0.78088194,0.026418186,0.602409639,0
6.24721E-4,71.020156639,0.785799161,0.026008601,0.602409639,0
6.33612E-4,71.271809106,0.790445116,0.025599017,0.602409639,0
6.41356E-4,71.526746496,0.79440969,0.025189433,0.602409639,0
6.52074E-4,71.787303166,0.799773469,0.024779848,0.602409639,0
6.56288E-4,72.049241525,0.801843583,0.024370264,0.602409639,0
6.62147E-4,72.312958391,0.804686416,0.02396068,0.602409639,0
6.67475E-4,72.512556944,0.807236401,0.023653492,0.614457831,0
6.69562E-4,72.780033972,0.808226065,0.023243907,0.614457831,0
6.74172E-4,73.049130145,0.810394459,0.022834323,0.614457831,0
6.83628E-4,73.253172666,0.814765301,0.022527135,0.626506024,0
6.91684E-4,73.528842949,0.818409368,0.022117551,0.626506024,0
6.99222E-4,73.807084284,0.821754473,0.021707966,0.626506024,0
7.05618E-4,74.017957354,0.82454418,0.021400778,0.626506024,0
7.15997E-4,74.302354899,0.828978794,0.020991194,0.626506024,0
7.19932E-4,74.518014799,0.830630515,0.020684006,0.638554217,0
7.24622E-4,74.807255912,0.832578744,0.020274421,0.638554217,0
